"unique.id","temp","nit","salt","block","carbon.added","mic","plate","well","rep","mu","peak.RFU","time","n.points"
"b2.t30.p3.w139",30,10,0,2,FALSE,"15",3,139,1,0.527893001152422,60,0.968761574074074,3
"b2.t30.p3.w142",30,1000,0,2,FALSE,"1",3,142,1,2.19894759920464,3445,1.82763888888889,5
"b2.t30.p3.w146",30,1000,12,2,FALSE,"6",3,146,3,-0.156104671180263,30,1.62236111111111,3
"b2.t30.p3.w148",30,1000,1.33,2,FALSE,"7",3,148,1,1.66569253167861,3509,1.62236111111111,4
"b2.t30.p3.w149",30,700,0,2,FALSE,"12",3,149,2,2.07175361093179,3126,1.82763888888889,5
"b2.t30.p3.w150",30,1000,12,2,FALSE,"7",3,150,2,-0.156677414950795,27,3.80873842592593,6
"b2.t30.p3.w152",30,700,0,2,FALSE,"8",3,152,3,1.94342995234807,3996,1.82763888888889,5
"b2.t30.p3.w153",30,1000,4,2,FALSE,"3",3,153,3,0.526734028376737,244,0.968761574074074,3
"b2.t30.p3.w154",30,400,0,2,FALSE,"8",3,154,2,2.15287970458806,2855,1.82763888888889,5
"b2.t30.p3.w155",30,1000,9.33,2,FALSE,"13",3,155,1,0.0603502324376891,44,1.62236111111111,3
"b2.t30.p3.w156",30,50,0,2,FALSE,"4",3,156,2,1.48878947761125,576,1.62236111111111,4
"b2.t30.p3.w159",30,700,0,2,FALSE,"10",3,159,3,1.9302920919486,3095,1.82763888888889,5
"b2.t30.p3.w162",30,1,0,2,FALSE,"7",3,162,2,-0.180068802301527,30,3.80873842592593,6
"b2.t30.p3.w164",30,0,0,2,FALSE,"none",3,164,3,-0.130409550858434,30,6.83467592592593,9
"b2.t30.p3.w167",30,1000,2.67,2,FALSE,"6",3,167,3,1.01558130931177,1922,2.74697916666667,6
"b2.t30.p3.w170",30,0,0,2,FALSE,"6",3,170,1,-0.128451840792762,39,0.968761574074074,3
"b2.t30.p3.w173",30,1000,0,2,FALSE,"9",3,173,3,2.08630884279069,4048,1.82763888888889,5
"b2.t30.p3.w176",30,1000,0,2,FALSE,"15",3,176,2,2.05861140619321,3550,1.82763888888889,5
"b2.t30.p3.w177",30,50,0,2,FALSE,"13",3,177,3,1.38680105782372,315,1.62236111111111,3
"b2.t30.p3.w179",30,1000,8,2,FALSE,"10",3,179,3,-0.0131166484315183,44,1.82763888888889,4
"b2.t30.p3.w180",30,25,0,2,FALSE,"1",3,180,1,0.910742595972503,121,0.968761574074074,3
"b2.t30.p30.w1741",30,700,0,2,FALSE,"13",30,1741,2,1.84499814188342,3604,1.89043981481481,4
"b2.t30.p30.w1742",30,1000,10.67,2,FALSE,"11",30,1742,1,-0.233490318569884,29,7.88319444444444,10
"b2.t30.p30.w1743",30,50,0,2,FALSE,"6",30,1743,3,1.59581419256593,613,1.6859837962963,3
"b2.t30.p30.w1744",30,1000,9.33,2,FALSE,"1",30,1744,2,-0.0313772908075114,23,2.8037962962963,5
"b2.t30.p30.w1745",30,1000,0,2,FALSE,"5",30,1745,2,1.77860727533532,3430,1.89043981481481,4
"b2.t30.p30.w1746",30,100,0,2,FALSE,"14",30,1746,1,2.12260944844068,1152,1.6859837962963,3
"b2.t30.p30.w1747",30,1000,1.33,2,FALSE,"9",30,1747,3,1.00292036970751,3980,1.6859837962963,3
"b2.t30.p30.w1748",30,1000,2.67,2,FALSE,"3",30,1748,2,0.751898823738425,2112,2.8037962962963,5
"b2.t30.p30.w1749",30,1000,9.33,2,FALSE,"11",30,1749,1,-0.0405897270555735,20,2.8037962962963,5
"b2.t30.p30.w1751",30,10,0,2,FALSE,"7",30,1751,3,0.408622637919017,135,1.6859837962963,3
"b2.t30.p30.w1752",30,1000,9.33,2,FALSE,"12",30,1752,2,-0.0452726088640128,21,1.6859837962963,3
"b2.t30.p30.w1753",30,5,0,2,FALSE,"2",30,1753,2,0.0840629284950437,34,1.6859837962963,3
"b2.t30.p30.w1754",30,5,0,2,FALSE,"14",30,1754,3,0.319065699896503,59,1.6859837962963,3
"b2.t30.p30.w1756",30,1,0,2,FALSE,"3",30,1756,1,-0.204238781416323,34,7.88319444444444,10
"b2.t30.p30.w1761",30,25,0,2,FALSE,"6",30,1761,1,1.31071852375304,335,1.6859837962963,3
"b2.t30.p30.w1762",30,1000,6.67,2,FALSE,"14",30,1762,1,-0.0975189120507425,29,1.6859837962963,3
"b2.t30.p30.w1763",30,100,0,2,FALSE,"1",30,1763,2,1.87008040787391,1057,1.6859837962963,3
"b2.t30.p30.w1766",30,1000,4,2,FALSE,"7",30,1766,3,0.247358696833346,125,1.6859837962963,3
"b2.t30.p30.w1767",30,1000,0,2,FALSE,"2",30,1767,2,1.74615307806209,2794,1.6859837962963,3
"b2.t30.p30.w1768",30,5,0,2,FALSE,"14",30,1768,1,0.0165378973937444,51,1.6859837962963,3
"b2.t30.p30.w1769",30,700,0,2,FALSE,"4",30,1769,2,1.71894559648107,2786,1.89043981481481,4
"b2.t30.p30.w1770",30,25,0,2,FALSE,"9",30,1770,1,1.11149671419634,301,1.6859837962963,3
"b2.t30.p30.w1771",30,1000,10.67,2,FALSE,"11",30,1771,3,-0.174939340435909,25,7.88319444444444,10
"b2.t30.p30.w1772",30,1000,8,2,FALSE,"8",30,1772,3,-0.156271657830371,23,7.88319444444444,10
"b2.t30.p30.w1774",30,1000,0,2,FALSE,"11",30,1774,2,1.92842512040379,2798,1.89043981481481,4
"b2.t30.p30.w1778",30,10,0,2,FALSE,"8",30,1778,2,0.161697196766888,69,1.03664351851852,3
"b2.t30.p30.w1779",30,50,0,2,FALSE,"6",30,1779,2,1.61940113307026,637,1.6859837962963,3
"b2.t30.p30.w1784",30,1000,8,2,FALSE,"3",30,1784,1,-0.0985490276469565,24,3.86509259259259,6
"b2.t30.p30.w1787",30,1000,4,2,FALSE,"5",30,1787,1,0.292454506673622,135,1.89043981481481,4
"b2.t30.p30.w1788",30,1000,1.33,2,FALSE,"5",30,1788,1,1.36473194182299,3004,2.8037962962963,5
"b2.t30.p30.w1791",30,1,0,2,FALSE,"9",30,1791,2,-0.125271614069601,33,4.95418981481482,7
"b2.t30.p30.w1797",30,1000,8,2,FALSE,"none",30,1797,1,-0.034626140540159,22,1.6859837962963,3
"b2.t30.p30.w1799",30,700,0,2,FALSE,"12",30,1799,3,1.76530403648202,3090,1.89043981481481,4
"b2.t30.p30.w1800",30,5,0,2,FALSE,"3",30,1800,2,0.0263869206860315,44,1.6859837962963,3
"b2.t30.p31.w1802",30,1000,12,2,FALSE,"10",31,1802,1,-0.218397290096045,23,7.88040509259259,9
"b2.t30.p31.w1803",30,1,0,2,FALSE,"1",31,1803,1,0.125446039315573,73,3.86711805555556,5
"b2.t30.p31.w1804",30,5,0,2,FALSE,"15",31,1804,3,0.380308650961665,75,1.68826388888889,3
"b2.t30.p31.w1807",30,1,0,2,FALSE,"6",31,1807,1,-0.10550089276564,35,1.68826388888889,3
"b2.t30.p31.w1809",30,1000,12,2,FALSE,"1",31,1809,3,-0.184270299484454,28,5.68994212962963,7
"b2.t30.p31.w1814",30,1000,1.33,2,FALSE,"4",31,1814,1,0.512737240893775,2997,1.68826388888889,3
"b2.t30.p31.w1819",30,700,0,2,FALSE,"14",31,1819,1,1.68553621677819,3653,1.8927662037037,4
"b2.t30.p31.w1821",30,1000,0,2,FALSE,"11",31,1821,3,1.99095982016166,2575,1.8927662037037,4
"b2.t30.p31.w1824",30,10,0,2,FALSE,"12",31,1824,3,0.438435678614513,88,1.68826388888889,3
"b2.t30.p31.w1834",30,100,0,2,FALSE,"10",31,1834,1,1.7056695109332,975,1.68826388888889,3
"b2.t30.p31.w1837",30,10,0,2,FALSE,"10",31,1837,3,0.305629122964349,67,1.68826388888889,3
"b2.t30.p31.w1839",30,10,0,2,FALSE,"9",31,1839,1,0.207338746555192,65,1.68826388888889,3
"b2.t30.p31.w1840",30,700,0,2,FALSE,"11",31,1840,2,1.85791812544208,3377,1.8927662037037,4
"b2.t30.p31.w1841",30,1000,4,2,FALSE,"15",31,1841,2,0.272021656934696,131,1.8927662037037,4
"b2.t30.p31.w1842",30,1000,12,2,FALSE,"8",31,1842,1,-0.176491534974415,23,7.88040509259259,9
"b2.t30.p31.w1843",30,1000,6.67,2,FALSE,"all",31,1843,2,0.0806570056016955,30,1.8927662037037,4
"b2.t30.p31.w1844",30,1000,9.33,2,FALSE,"14",31,1844,2,-0.157251060591423,24,7.88040509259259,9
"b2.t30.p31.w1845",30,1000,5.33,2,FALSE,"9",31,1845,3,0.294290903955292,73,1.8927662037037,4
"b2.t30.p31.w1846",30,1000,6.67,2,FALSE,"13",31,1846,3,0.0372305212910725,37,1.8927662037037,4
"b2.t30.p31.w1850",30,1000,5.33,2,FALSE,"all",31,1850,3,0.134368373074974,50,1.8927662037037,4
"b2.t30.p31.w1853",30,1000,9.33,2,FALSE,"6",31,1853,2,-0.131983551768254,22,7.88040509259259,9
"b2.t30.p31.w1854",30,1000,6.67,2,FALSE,"5",31,1854,2,-0.0415804836433782,33,1.8927662037037,4
"b2.t30.p31.w1855",30,100,0,2,FALSE,"15",31,1855,2,1.67548196838153,728,1.68826388888889,3
"b2.t30.p31.w1857",30,1000,4,2,FALSE,"11",31,1857,2,0.18262158568006,80,1.68826388888889,3
"b2.t30.p31.w1859",30,1000,1.33,2,FALSE,"9",31,1859,1,1.80580723357168,4958,1.68826388888889,3
"b2.t30.p32.w1864",30,100,0,2,FALSE,"4",32,1864,3,1.35131518177745,709,1.89501157407407,4
"b2.t30.p32.w1865",30,1000,2.67,2,FALSE,"4",32,1865,1,0.695374260271868,1800,2.80793981481481,5
"b2.t30.p32.w1868",30,1000,0,2,FALSE,"4",32,1868,3,1.50209915114815,3406,1.89501157407407,4
"b2.t30.p32.w1870",30,1000,12,2,FALSE,"4",32,1870,1,-0.113563032733081,24,5.6922337962963,8
"b2.t30.p32.w1874",30,1000,0,2,FALSE,"4",32,1874,2,1.49936557831139,3274,1.89501157407407,4
"b2.t30.p32.w1877",30,1000,5.33,2,FALSE,"14",32,1877,1,0.162531419064497,67,1.69055555555556,3
"b2.t30.p32.w1878",30,400,0,2,FALSE,"7",32,1878,3,1.67593725542968,3641,1.89501157407407,4
"b2.t30.p32.w1880",30,1000,4,2,FALSE,"8",32,1880,1,0.188604812586646,141,1.69055555555556,3
"b2.t30.p32.w1886",30,1000,2.67,2,FALSE,"3",32,1886,1,0.710068526733524,2346,2.80793981481481,5
"b2.t30.p32.w1887",30,50,0,2,FALSE,"all",32,1887,3,1.06281062663575,323,1.69055555555556,3
"b2.t30.p32.w1888",30,1000,12,2,FALSE,"14",32,1888,3,-0.184026808014692,24,1.69055555555556,3
"b2.t30.p32.w1889",30,1000,8,2,FALSE,"13",32,1889,1,0.0191107070115583,31,1.69055555555556,3
"b2.t30.p32.w1891",30,25,0,2,FALSE,"12",32,1891,2,1.09329551197902,292,1.69055555555556,3
"b2.t30.p32.w1892",30,1000,4,2,FALSE,"14",32,1892,3,0.353139107267268,263,1.69055555555556,3
"b2.t30.p32.w1897",30,100,0,2,FALSE,"5",32,1897,3,1.59465651630785,953,1.89501157407407,4
"b2.t30.p32.w1898",30,1000,6.67,2,FALSE,"5",32,1898,3,-0.0256042426482222,24,1.69055555555556,3
"b2.t30.p32.w1899",30,5,0,2,FALSE,"1",32,1899,1,-0.0833694973960056,45,1.69055555555556,3
"b2.t30.p32.w1902",30,700,0,2,FALSE,"5",32,1902,2,1.60162041578984,4120,1.89501157407407,4
"b2.t30.p32.w1905",30,1000,5.33,2,FALSE,"4",32,1905,3,0.210640832302176,58,1.89501157407407,4
"b2.t30.p32.w1907",30,1000,10.67,2,FALSE,"none",32,1907,3,-0.196070915645092,28,7.87803240740741,10
"b2.t30.p32.w1910",30,25,0,2,FALSE,"none",32,1910,3,1.08587402673735,244,1.69055555555556,3
"b2.t30.p32.w1912",30,1000,1.33,2,FALSE,"9",32,1912,2,1.00627561249171,4827,1.89501157407407,4
"b2.t30.p32.w1913",30,1000,4,2,FALSE,"13",32,1913,2,0.173077479660934,124,7.87803240740741,10
"b2.t30.p32.w1916",30,1000,2.67,2,FALSE,"all",32,1916,3,0.332636822646433,1616,1.69055555555556,3
"b2.t30.p32.w1918",30,5,0,2,FALSE,"3",32,1918,1,-0.112350214565378,43,1.69055555555556,3
"b2.t30.p32.w1919",30,100,0,2,FALSE,"13",32,1919,3,1.75053577101274,612,1.69055555555556,3
"b2.t30.p4.w181",30,0,0,2,FALSE,"12",4,181,3,-0.245649965296755,48,7.94773148148148,10
"b2.t30.p4.w182",30,1000,10.67,2,FALSE,"8",4,182,2,-0.202311124009469,27,7.94773148148148,10
"b2.t30.p4.w184",30,1000,1.33,2,FALSE,"none",4,184,3,1.6112207572664,4484,1.8299537037037,5
"b2.t30.p4.w185",30,1000,9.33,2,FALSE,"9",4,185,1,0.0147108532426595,37,1.6247337962963,3
"b2.t30.p4.w186",30,1000,8,2,FALSE,"none",4,186,2,-0.0144160137521024,45,1.6247337962963,3
"b2.t30.p4.w188",30,50,0,2,FALSE,"1",4,188,1,1.53017662111929,540,1.6247337962963,4
"b2.t30.p4.w192",30,50,0,2,FALSE,"3",4,192,1,1.43048926670667,495,1.6247337962963,4
"b2.t30.p4.w193",30,50,0,2,FALSE,"1",4,193,2,1.34551113831105,469,1.6247337962963,4
"b2.t30.p4.w195",30,1000,0,2,FALSE,"3",4,195,1,2.00937762912958,3051,1.8299537037037,5
"b2.t30.p4.w196",30,10,0,2,FALSE,"2",4,196,3,-0.172401682915224,48,0.971006944444444,3
"b2.t30.p4.w197",30,1000,8,2,FALSE,"11",4,197,3,0.118022243583386,55,1.6247337962963,3
"b2.t30.p4.w198",30,100,0,2,FALSE,"7",4,198,3,1.89039212552211,1216,1.6247337962963,4
"b2.t30.p4.w201",30,25,0,2,FALSE,"13",4,201,2,0.812821085981194,120,0.971006944444444,3
"b2.t30.p4.w204",30,700,0,2,FALSE,"7",4,204,2,1.9067405348997,3344,1.8299537037037,5
"b2.t30.p4.w206",30,0,0,2,FALSE,"4",4,206,2,-0.0660671249348121,22,1.6247337962963,3
"b2.t30.p4.w208",30,1000,10.67,2,FALSE,"1",4,208,2,-0.152195772648367,39,2.74909722222222,5
"b2.t30.p4.w209",30,1000,6.67,2,FALSE,"2",4,209,1,0.220023853242959,51,1.6247337962963,3
"b2.t30.p4.w210",30,1000,6.67,2,FALSE,"6",4,210,2,0.180358720323475,47,1.6247337962963,3
"b2.t30.p4.w212",30,1000,5.33,2,FALSE,"9",4,212,1,0.250757874846352,115,1.8299537037037,5
"b2.t30.p4.w213",30,5,0,2,FALSE,"8",4,213,1,0.50246796219519,78,0.971006944444444,3
"b2.t30.p4.w214",30,1000,4,2,FALSE,"6",4,214,2,0.497606619181096,438,1.8299537037037,5
"b2.t30.p4.w215",30,0,0,2,FALSE,"12",4,215,1,-0.222064059344068,37,7.94773148148148,10
"b2.t30.p4.w217",30,1,0,2,FALSE,"1",4,217,3,-0.253894857685422,32,7.94773148148148,10
"b2.t30.p4.w219",30,0,0,2,FALSE,"7",4,219,2,-0.046292409679978,22,1.6247337962963,3
"b2.t30.p4.w221",30,1000,12,2,FALSE,"5",4,221,1,0.0152433702150084,30,1.6247337962963,3
"b2.t30.p4.w223",30,5,0,2,FALSE,"none",4,223,2,0.241735218757062,51,0.971006944444444,3
"b2.t30.p4.w226",30,700,0,2,FALSE,"8",4,226,2,1.81735187076391,3325,1.8299537037037,5
"b2.t30.p4.w228",30,1000,6.67,2,FALSE,"14",4,228,3,0.19100917525772,45,1.6247337962963,3
"b2.t30.p4.w230",30,1000,12,2,FALSE,"1",4,230,2,-0.212808643719311,35,7.94773148148148,10
"b2.t30.p4.w233",30,1000,1.33,2,FALSE,"10",4,233,1,1.57283646178647,4788,1.8299537037037,5
"b2.t30.p4.w234",30,700,0,2,FALSE,"15",4,234,3,1.70131867477905,3351,1.8299537037037,5
"b2.t30.p4.w236",30,1000,5.33,2,FALSE,"7",4,236,2,0.286528637229539,72,1.6247337962963,4
"b2.t30.p4.w237",30,1000,4,2,FALSE,"3",4,237,2,0.297281913045706,138,1.8299537037037,5
"b2.t30.p4.w238",30,1000,8,2,FALSE,"8",4,238,2,0.0245900037409233,40,1.6247337962963,3
"b2.t30.p4.w240",30,1000,8,2,FALSE,"11",4,240,2,0.223439097838082,45,1.6247337962963,3
"b2.t30.p5.w241",30,400,0,2,FALSE,"3",5,241,3,1.91785619044134,3156,1.83225694444444,4
"b2.t30.p5.w242",30,1000,5.33,2,FALSE,"5",5,242,1,0.41072431591684,86,0.973090277777778,3
"b2.t30.p5.w243",30,1000,2.67,2,FALSE,"5",5,243,3,0.804387670309184,1353,2.75113425925926,6
"b2.t30.p5.w247",30,1000,10.67,2,FALSE,"11",5,247,2,0,27,1.62703703703704,3
"b2.t30.p5.w249",30,1000,1.33,2,FALSE,"6",5,249,1,1.73985618767288,3786,1.83225694444444,5
"b2.t30.p5.w253",30,1000,8,2,FALSE,"6",5,253,2,0.115777156997217,40,1.62703703703704,3
"b2.t30.p5.w255",30,100,0,2,FALSE,"2",5,255,1,1.90742604919403,1046,1.62703703703704,4
"b2.t30.p5.w257",30,5,0,2,FALSE,"12",5,257,1,0.258154642723321,87,0.973090277777778,3
"b2.t30.p5.w258",30,400,0,2,FALSE,"6",5,258,2,1.74860471508548,3158,1.83225694444444,5
"b2.t30.p5.w259",30,1000,8,2,FALSE,"1",5,259,1,0.204759603373493,60,1.62703703703704,3
"b2.t30.p5.w260",30,1000,2.67,2,FALSE,"all",5,260,1,0.600677963320691,658,2.75113425925926,6
"b2.t30.p5.w264",30,1000,10.67,2,FALSE,"2",5,264,2,0.0214599440464922,28,1.62703703703704,3
"b2.t30.p5.w265",30,1000,9.33,2,FALSE,"10",5,265,3,-0.0397662920312495,29,1.62703703703704,3
"b2.t30.p5.w268",30,700,0,2,FALSE,"14",5,268,3,2.06873467956976,2903,1.83225694444444,5
"b2.t30.p5.w276",30,1000,8,2,FALSE,"5",5,276,2,-0.0764284393213135,39,2.75113425925926,5
"b2.t30.p5.w278",30,50,0,2,FALSE,"12",5,278,1,1.54952588219544,628,1.62703703703704,4
"b2.t30.p5.w279",30,1000,6.67,2,FALSE,"all",5,279,3,0.236895378506044,48,1.62703703703704,3
"b2.t30.p5.w280",30,100,0,2,FALSE,"9",5,280,3,1.89350687821613,1178,1.62703703703704,4
"b2.t30.p5.w283",30,700,0,2,FALSE,"10",5,283,1,1.78595754229405,3530,1.83225694444444,5
"b2.t30.p5.w284",30,1000,2.67,2,FALSE,"11",5,284,1,0.584689994395377,527,1.83225694444444,5
"b2.t30.p5.w285",30,1,0,2,FALSE,"7",5,285,3,-0.21737275114612,36,7.94545138888889,10
"b2.t30.p5.w286",30,1000,10.67,2,FALSE,"1",5,286,1,-0.0124874041202288,27,1.62703703703704,3
"b2.t30.p5.w291",30,1000,12,2,FALSE,"12",5,291,1,-0.120570412635279,30,1.62703703703704,3
"b2.t30.p5.w297",30,1000,4,2,FALSE,"12",5,297,2,0.501325807177596,101,0.973090277777778,3
"b2.t30.p5.w298",30,25,0,2,FALSE,"7",5,298,2,0.68163682186786,250,0.973090277777778,3
"b2.t30.p5.w299",30,1000,12,2,FALSE,"none",5,299,2,-0.203144253334544,25,7.94545138888889,10
"b2.t30.p5.w300",30,1000,12,2,FALSE,"7",5,300,1,-0.1449000130348,24,7.94545138888889,10
"b2.t30.p6.w302",30,1000,0,2,FALSE,"6",6,302,2,1.87595926648308,3193,1.83449074074074,5
"b2.t30.p6.w303",30,1000,5.33,2,FALSE,"13",6,303,1,0.441454500943675,85,0.975208333333333,3
"b2.t30.p6.w307",30,5,0,2,FALSE,"4",6,307,1,-0.176266383812433,37,7.94319444444444,10
"b2.t30.p6.w310",30,10,0,2,FALSE,"11",6,310,1,0.122611054377287,57,0.975208333333333,3
"b2.t30.p6.w313",30,700,0,2,FALSE,"all",6,313,1,1.94245771671424,3808,1.83449074074074,5
"b2.t30.p6.w316",30,400,0,2,FALSE,"2",6,316,2,2.019229279601,2802,1.62967592592593,3
"b2.t30.p6.w319",30,50,0,2,FALSE,"7",6,319,3,1.32890774093559,484,1.62967592592593,3
"b2.t30.p6.w320",30,400,0,2,FALSE,"2",6,320,3,2.20592465316969,2399,1.83449074074074,5
"b2.t30.p6.w323",30,1,0,2,FALSE,"8",6,323,1,-0.143814743300882,31,7.94319444444444,10
"b2.t30.p6.w324",30,1000,4,2,FALSE,"none",6,324,3,0.460537043200887,153,0.975208333333333,3
"b2.t30.p6.w325",30,1000,2.67,2,FALSE,"8",6,325,2,0.807527488473176,1477,1.83449074074074,5
"b2.t30.p6.w329",30,0,0,2,FALSE,"8",6,329,2,-0.154813228277018,52,0.975208333333333,3
"b2.t30.p6.w330",30,1000,2.67,2,FALSE,"10",6,330,1,0.844834530974126,1268,2.75320601851852,6
"b2.t30.p6.w331",30,1000,5.33,2,FALSE,"8",6,331,1,0.275552848642005,90,1.62967592592593,3
"b2.t30.p6.w332",30,1000,2.67,2,FALSE,"6",6,332,1,0.778198077733576,1812,2.75320601851852,6
"b2.t30.p6.w333",30,1000,2.67,2,FALSE,"14",6,333,1,0.780676608801061,1673,2.75320601851852,6
"b2.t30.p6.w335",30,1000,0,2,FALSE,"7",6,335,3,1.96225220941547,3018,1.83449074074074,5
"b2.t30.p6.w340",30,1000,6.67,2,FALSE,"none",6,340,1,0.106834634278457,41,1.62967592592593,3
"b2.t30.p6.w341",30,1000,1.33,2,FALSE,"13",6,341,3,1.45568913858727,3653,2.75320601851852,6
"b2.t30.p6.w343",30,100,0,2,FALSE,"none",6,343,1,1.88406441117411,1006,1.62967592592593,4
"b2.t30.p6.w345",30,1000,5.33,2,FALSE,"none",6,345,3,0.289616404278538,82,1.62967592592593,4
"b2.t30.p6.w347",30,1000,6.67,2,FALSE,"3",6,347,1,0.152050393367549,71,1.62967592592593,3
"b2.t30.p6.w349",30,1000,10.67,2,FALSE,"3",6,349,3,0.0487598373998207,27,1.62967592592593,3
"b2.t30.p6.w350",30,10,0,2,FALSE,"7",6,350,2,0.138230537182944,70,0.975208333333333,3
"b2.t30.p6.w351",30,1000,0,2,FALSE,"3",6,351,2,2.02198242743556,3213,1.83449074074074,5
"b2.t30.p6.w352",30,50,0,2,FALSE,"2",6,352,2,1.03780796998812,290,1.62967592592593,4
"b2.t30.p6.w354",30,25,0,2,FALSE,"2",6,354,2,0.907362545605413,120,0.975208333333333,3
"b2.t30.p6.w355",30,1000,8,2,FALSE,"7",6,355,1,0.139985443969012,51,1.62967592592593,3
"b2.t30.p6.w360",30,400,0,2,FALSE,"13",6,360,3,2.06332475620783,2645,1.83449074074074,5
"b2.t30.p7.w361",30,10,0,2,FALSE,"11",7,361,4,0.31156309412128,83,0.977337962962963,3
"b2.t30.p7.w362",30,1000,9.33,2,FALSE,"11",7,362,2,0.159674131268544,34,1.63186342592593,3
"b2.t30.p7.w363",30,25,0,2,FALSE,"12",7,363,1,0.699443347790076,175,1.63186342592593,4
"b2.t30.p7.w365",30,1000,0,2,FALSE,"14",7,365,1,1.946745822662,3517,1.83675925925926,5
"b2.t30.p7.w366",30,5,0,2,FALSE,"4",7,366,2,-0.0476059402887116,78,7.94099537037037,10
"b2.t30.p7.w367",30,1000,0,2,FALSE,"10",7,367,2,1.98989966077312,3799,1.83675925925926,5
"b2.t30.p7.w368",30,1000,2.67,2,FALSE,"8",7,368,3,0.628109763791107,1825,1.83675925925926,5
"b2.t30.p7.w371",30,1000,1.33,2,FALSE,"2",7,371,2,1.33159991289601,4318,2.75527777777778,6
"b2.t30.p7.w372",30,1000,2.67,2,FALSE,"10",7,372,3,0.892243800333794,2474,1.83675925925926,5
"b2.t30.p7.w374",30,1000,1.33,2,FALSE,"8",7,374,1,1.45622115954158,7591,2.75527777777778,6
"b2.t30.p7.w378",30,0,0,2,FALSE,"10",7,378,2,0.0185923140378227,60,7.94099537037037,10
"b2.t30.p7.w379",30,50,0,2,FALSE,"all",7,379,1,1.11498644667582,346,1.83675925925926,5
"b2.t30.p7.w383",30,1000,2.67,2,FALSE,"5",7,383,2,0.80045720878561,2543,3.8171412037037,7
"b2.t30.p7.w386",30,1000,10.67,2,FALSE,"15",7,386,3,-0.0142824838969889,28,1.63186342592593,3
"b2.t30.p7.w387",30,1,0,2,FALSE,"10",7,387,3,-0.185225501473728,37,7.94099537037037,10
"b2.t30.p7.w392",30,10,0,2,FALSE,"2",7,392,1,-0.121032633782904,52,0.977337962962963,3
"b2.t30.p7.w394",30,1000,2.67,2,FALSE,"12",7,394,3,0.777082738266944,2223,1.83675925925926,5
"b2.t30.p7.w397",30,1000,4,2,FALSE,"11",7,397,1,0.397196178096589,128,0.977337962962963,3
"b2.t30.p7.w398",30,100,0,2,FALSE,"3",7,398,2,1.93818031107171,942,1.63186342592593,3
"b2.t30.p7.w399",30,1,0,2,FALSE,"2",7,399,1,-0.0851322689201174,25,7.94099537037037,10
"b2.t30.p7.w400",30,1000,10.67,2,FALSE,"10",7,400,3,-0.0852032321428777,28,1.63186342592593,3
"b2.t30.p7.w407",30,0,0,2,FALSE,"3",7,407,2,-0.137499582882074,32,7.94099537037037,10
"b2.t30.p7.w409",30,400,0,2,FALSE,"8",7,409,1,1.62435622599349,2567,1.83675925925926,5
"b2.t30.p7.w410",30,1000,12,2,FALSE,"5",7,410,3,-0.195077334276819,31,7.94099537037037,10
"b2.t30.p7.w413",30,100,0,2,FALSE,"none",7,413,3,1.91155312800703,966,1.63186342592593,4
"b2.t30.p7.w414",30,700,0,2,FALSE,"15",7,414,2,1.72595548099161,3399,1.83675925925926,5
"b2.t30.p7.w417",30,1000,2.67,2,FALSE,"none",7,417,2,0.739354363639031,2057,1.83675925925926,5
"b2.t30.p7.w418",30,0,0,2,FALSE,"5",7,418,3,-0.097393934755419,41,7.94099537037037,10
"b2.t30.p8.w421",30,1,0,2,FALSE,"12",8,421,3,0.0800912805909388,51,1.63435185185185,3
"b2.t30.p8.w423",30,700,0,2,FALSE,"11",8,423,3,1.68256426206695,3682,1.83905092592593,5
"b2.t30.p8.w425",30,1000,9.33,2,FALSE,"2",8,425,3,-0.138029781440101,18,1.63435185185185,3
"b2.t30.p8.w426",30,1000,12,2,FALSE,"7",8,426,3,0.0158506701305217,29,1.63435185185185,3
"b2.t30.p8.w428",30,1000,10.67,2,FALSE,"9",8,428,1,-0.0395542139444796,29,1.63435185185185,3
"b2.t30.p8.w430",30,1,0,2,FALSE,"2",8,430,3,-0.0871908503300288,29,1.63435185185185,3
"b2.t30.p8.w431",30,400,0,2,FALSE,"none",8,431,3,1.48108255823808,3185,2.75737268518519,6
"b2.t30.p8.w432",30,5,0,2,FALSE,"4",8,432,3,-0.285837987531592,50,7.93883101851852,10
"b2.t30.p8.w435",30,1000,4,2,FALSE,"6",8,435,1,0.448244642587633,293,1.83905092592593,5
"b2.t30.p8.w436",30,1000,0,2,FALSE,"7",8,436,2,1.85828602634146,2814,1.83905092592593,5
"b2.t30.p8.w437",30,1,0,2,FALSE,"3",8,437,3,-0.192000421515581,38,7.93883101851852,10
"b2.t30.p8.w438",30,100,0,2,FALSE,"13",8,438,2,1.51923623519559,548,1.63435185185185,4
"b2.t30.p8.w439",30,1000,9.33,2,FALSE,"12",8,439,1,0.0096838541910704,35,1.63435185185185,3
"b2.t30.p8.w440",30,0,0,2,FALSE,"2",8,440,3,-0.0940299107630981,27,7.93883101851852,10
"b2.t30.p8.w443",30,5,0,2,FALSE,"14",8,443,2,0.572722206900918,85,0.979467592592593,3
"b2.t30.p8.w446",30,10,0,2,FALSE,"3",8,446,2,0.124816589210783,69,0.979467592592593,3
"b2.t30.p8.w447",30,10,0,2,FALSE,"none",8,447,2,0.69962448683835,92,0.979467592592593,3
