"unique.id","loglin_slope","mu","temp"
"b1.t43.p2.w109",-0.0933088329249614,-0.236761775377818,43
"b1.t43.p2.w114",-0.198554792167187,-0.0532266102497612,43
"b1.t43.p2.w116",-0.811931651376503,-0.166204029857498,43
"b1.t43.p2.w117",-0.425181576031487,0.000985595290516728,43
"b1.t43.p2.w118",-0.627021567569685,-0.0434115582801973,43
"b1.t43.p2.w120",-0.761362328543699,-0.162106403875897,43
"b1.t43.p2.w63",-0.632394180147904,-0.159631362883056,43
"b1.t43.p2.w66",-0.111792186195314,-0.298465289742042,43
"b1.t43.p2.w67",-1.8605814564661,-0.284822546270413,43
"b1.t43.p2.w71",-0.0759946003333605,-0.241712976807005,43
"b1.t43.p2.w76",-0.0765759224794777,-0.277326141090368,43
"b1.t43.p2.w85",-0.0752866544494612,0.0801196649824342,43
"b1.t43.p2.w87",-1.04605409658583,-0.249044578911135,43
"b1.t43.p2.w88",-0.115807588584577,-0.260203934617313,43
"b1.t43.p2.w92",-0.113888751534846,-0.402781712084804,43
"b1.t43.p2.w94",-0.0649170216201062,-0.288319019377808,43
"b1.t43.p2.w95",-0.0907805869708899,-0.320261361963839,43
"b1.t43.p2.w97",-0.123787035802056,-0.181801261208557,43
"b1.t43.p2.w99",-0.353336770412851,-0.0254883511090943,43
"b1.t8.p1.w10",0.275895512400857,0.223202751557287,8
"b1.t8.p1.w13",0.318480302361567,0.306070631936039,8
"b1.t8.p1.w15",0.295321791480443,0.277402960203177,8
"b1.t8.p1.w17",0.284448534460712,0.264357491100915,8
"b1.t8.p1.w18",0.261621349787743,0.264577093428172,8
"b1.t8.p1.w2",0.278770225754409,0.246794001083474,8
"b1.t8.p1.w23",0.305989424854843,0.287863974660094,8
"b1.t8.p1.w26",0.293990131414628,0.276630150925325,8
"b1.t8.p1.w27",0.275829331494053,0.258078180432059,8
"b1.t8.p1.w29",0.255116664823659,0.226300775110022,8
"b1.t8.p1.w3",0.0226072319833015,0.138957262095917,8
"b1.t8.p1.w30",0.281512267155828,0.236390153654548,8
"b1.t8.p1.w31",0.272415966486233,0.256132617240172,8
"b1.t8.p1.w33",0.263674117241591,0.247854147762526,8
"b1.t8.p1.w35",0.325498036306433,0.298259558457981,8
"b1.t8.p1.w37",0.279794530249949,0.242611760844893,8
"b1.t8.p1.w38",0.303029534497131,0.259598894805693,8
"b1.t8.p1.w40",0.276467420758354,0.256340388658369,8
"b1.t8.p1.w41",0.27816611009775,0.280132172085856,8
"b1.t8.p1.w44",0.0991247023344307,0.107718222789612,8
"b1.t8.p1.w49",0.295181701283071,0.271889594493603,8
"b1.t8.p1.w50",-0.0640819389744581,0.0391505933599346,8
"b1.t8.p1.w51",0.291609156956063,0.268999250995662,8
"b1.t8.p1.w6",0.26659590498992,0.244536076646598,8
"b1.t8.p1.w60",0.284710329025925,0.27094640564261,8
"b1.t8.p1.w7",0.27889547732872,0.254980773891868,8
"b1.t8.p1.w9",0.0648303333228399,0.122845130672823,8
"b1.t8.p2.w106",-0.309411610160484,-0.0331850410402909,8
"b1.t8.p2.w109",0.323500801877761,0.273884856774316,8
"b1.t8.p2.w110",0.295358391767831,0.269241358389299,8
"b1.t8.p2.w115",-0.218500146552445,-0.00976996751049012,8
"b1.t8.p2.w116",-0.136308862867852,0.0187330445414404,8
"b1.t8.p2.w118",0.322401456656587,0.280829961219902,8
"b1.t8.p2.w120",0.270550953499524,0.218404677846777,8
"b1.t8.p2.w62",-0.18339414812426,-0.0213364080448517,8
"b1.t8.p2.w64",0.310463025524543,0.279857171913179,8
"b1.t8.p2.w65",0.307256377782858,0.275381122092525,8
"b1.t8.p2.w66",-0.213520351860882,-0.0243456089887632,8
"b1.t8.p2.w71",0.29313167282772,0.275487861442682,8
"b1.t8.p2.w72",0.269959144064969,0.23945732695563,8
"b1.t8.p2.w75",0.336441945578148,0.288432029559845,8
"b1.t8.p2.w76",0.321778036501646,0.273004838725077,8
"b1.t8.p2.w79",0.317175087884983,0.272463787360792,8
"b1.t8.p2.w82",0.308981139795505,0.268452763292514,8
"b1.t8.p2.w88",0.297897160433407,0.258285235206808,8
"b1.t8.p2.w91",-0.379491565025332,-0.0390169627140159,8
"b1.t8.p2.w94",0.300090910226294,0.250891445320629,8
"b1.t8.p2.w95",0.317740186718529,0.287301811363237,8
"b1.t8.p2.w97",0.317990820365502,0.296216096940012,8
"b1.t8.p2.w98",0.309949180084607,0.280812896501068,8
"b1.t8.p2.w99",0.324639057413944,0.294692731445117,8
"b2.t14.p1.w13",0.616302906236606,0.577845672860244,14
"b2.t14.p1.w15",0.601232486428426,0.501358166899829,14
"b2.t14.p1.w17",0.69715395190859,0.593082475089192,14
"b2.t14.p1.w2",0.806522946258352,0.727040435829261,14
"b2.t14.p1.w27",0.607842740031771,0.544873839655715,14
"b2.t14.p1.w28",0.660510878885584,0.597072570199114,14
"b2.t14.p1.w29",0.789957054769458,0.700872003806217,14
"b2.t14.p1.w3",0.708373224692225,0.63331940652761,14
"b2.t14.p1.w32",0.59330795203607,0.537978524774766,14
"b2.t14.p1.w33",0.623100747671495,0.625287225738487,14
"b2.t14.p1.w35",0.684284849504018,0.574749122214586,14
"b2.t14.p1.w42",0.691704296766434,0.62528542696828,14
"b2.t14.p1.w44",0.640659818591162,0.559390893604398,14
"b2.t14.p1.w45",0.667816208539002,0.601930737190693,14
"b2.t14.p1.w48",0.657375328374157,0.558525355932152,14
"b2.t14.p1.w49",0.704261134447336,0.632916029219543,14
"b2.t14.p1.w5",0.756930378302582,0.70383699205551,14
"b2.t14.p1.w51",0.603766265023556,0.504179777778045,14
"b2.t14.p1.w53",0.705062865154854,0.624102893587725,14
"b2.t14.p1.w54",0.737409838017482,0.628269622058072,14
"b2.t14.p1.w56",0.757924548333831,0.638867211149136,14
"b2.t14.p1.w60",0.734442116833499,0.674273608296749,14
"b2.t14.p1.w8",0.721267798240208,0.640949009302012,14
"b2.t14.p2.w101",0.652319090518193,0.545113906834595,14
"b2.t14.p2.w102",0.633697124912034,0.547933842832209,14
"b2.t14.p2.w105",0.74054372729543,0.600051064729247,14
"b2.t14.p2.w106",0.808002801477145,0.757518049396267,14
"b2.t14.p2.w107",0.72650404163568,0.626010857544792,14
"b2.t14.p2.w108",0.784509625816863,0.703422449632191,14
"b2.t14.p2.w110",0.803614434773361,0.706551118726225,14
"b2.t14.p2.w113",0.737181385863956,0.636513948951241,14
"b2.t14.p2.w114",0.720164177380665,0.625169265761088,14
"b2.t14.p2.w117",0.744398047439254,0.684662426489457,14
"b2.t14.p2.w119",0.716818007243011,0.649549301847916,14
"b2.t14.p2.w61",0.695823837073897,0.590493488647261,14
"b2.t14.p2.w63",0.706973842211706,0.67201580682621,14
"b2.t14.p2.w64",0.713935833263555,0.619265694798735,14
"b2.t14.p2.w65",0.711507613892094,0.62754962981537,14
"b2.t14.p2.w68",0.67193622328002,0.597888383857714,14
"b2.t14.p2.w72",0.703686455674849,0.60739158526228,14
"b2.t14.p2.w76",0.726698354108274,0.637096913298601,14
"b2.t14.p2.w80",0.715273463629872,0.624806542482391,14
"b2.t14.p2.w83",0.699367659963553,0.608571933860081,14
"b2.t14.p2.w84",0.759832901559169,0.750808153278388,14
"b2.t14.p2.w86",-0.165531498845132,0.070909862631483,14
"b2.t14.p2.w90",0.636062963851405,0.565024969192991,14
"b2.t14.p2.w91",0.707381087842342,0.649106641651263,14
"b2.t14.p2.w93",0.737387656634268,0.64262800555258,14
"b2.t14.p2.w94",0.676822524996533,0.572346752169938,14
"b2.t14.p2.w98",0.66334294295998,0.589116782759754,14
"b2.t14.p2.w99",0.67933079626707,0.618376398867079,14
"b2.t20.p1.w11",1.47029870024012,1.38801315729076,20
"b2.t20.p1.w12",1.35501269815431,1.31733474711804,20
"b2.t20.p1.w13",1.37739441137391,1.29574330146696,20
"b2.t20.p1.w15",1.46590188527612,1.39943376265385,20
"b2.t20.p1.w16",1.47626377630381,1.40147579787933,20
"b2.t20.p1.w17",1.44179916679553,1.39017292553959,20
"b2.t20.p1.w18",1.55029011780638,1.43302514857451,20
"b2.t20.p1.w2",1.31802708406111,1.15067910164507,20
"b2.t20.p1.w20",1.50294039824849,1.4464639558137,20
"b2.t20.p1.w24",1.47643837382734,1.29662231740851,20
"b2.t20.p1.w25",1.50804277991537,1.4841938405038,20
"b2.t20.p1.w26",1.45512581076222,1.45133959083855,20
"b2.t20.p1.w27",1.3464719466552,1.34028793167,20
"b2.t20.p1.w32",1.45731946107623,1.31168038722021,20
"b2.t20.p1.w34",1.52133791572981,1.48783891124339,20
"b2.t20.p1.w35",1.45166839839197,1.41792087267421,20
"b2.t20.p1.w38",1.36785576893738,1.33046011840193,20
"b2.t20.p1.w39",1.46575779993447,1.3556164068884,20
"b2.t20.p1.w4",1.58257726941173,1.46251729326196,20
"b2.t20.p1.w40",1.43602254803747,1.40685069812381,20
"b2.t20.p1.w49",1.41268608036076,1.30383102063295,20
"b2.t20.p1.w5",1.39004160362953,1.39086892265798,20
"b2.t20.p1.w51",1.55925429065546,1.51636962690686,20
"b2.t20.p1.w56",1.4955184141027,1.44124780285889,20
"b2.t20.p1.w58",1.48805679677591,1.46721010299754,20
"b2.t20.p1.w6",1.36374131070175,1.3343308702552,20
"b2.t20.p1.w8",1.40594479386947,1.3660006847884,20
"b2.t20.p2.w100",1.45874902266494,1.47117068457668,20
"b2.t20.p2.w102",1.50002201613206,1.46197198492648,20
"b2.t20.p2.w103",1.40537112573286,1.36844969061424,20
"b2.t20.p2.w104",1.36236281843135,1.3861251523659,20
"b2.t20.p2.w106",1.455870122077,1.45761624182603,20
"b2.t20.p2.w108",1.38171883693874,1.21627603266858,20
"b2.t20.p2.w110",1.44122594392397,1.40610462146825,20
"b2.t20.p2.w114",1.48311189350742,1.40431667236238,20
"b2.t20.p2.w115",1.40787647995506,1.41331213728111,20
"b2.t20.p2.w117",1.33564228327265,1.3223637845402,20
"b2.t20.p2.w119",1.60772731754893,1.5015490351759,20
"b2.t20.p2.w62",1.43492623248716,1.40896233147033,20
"b2.t20.p2.w66",1.43550272302492,1.40657114379473,20
"b2.t20.p2.w67",1.57263845913261,1.46831466947646,20
"b2.t20.p2.w69",1.50742296469313,1.48582428049926,20
"b2.t20.p2.w71",1.49205392499211,1.45424323747371,20
"b2.t20.p2.w74",1.40595665534996,1.43284739728761,20
"b2.t20.p2.w75",1.27774872284551,1.32715028284626,20
"b2.t20.p2.w79",1.43832870840244,1.37467121252901,20
"b2.t20.p2.w80",1.46531953077121,1.42559669924985,20
"b2.t20.p2.w82",1.43214915338407,1.42295935628865,20
"b2.t20.p2.w87",1.30837068321088,1.30522185878697,20
"b2.t20.p2.w91",1.45717394608952,1.43154891697287,20
"b2.t20.p2.w93",1.54946687090921,1.41856554851011,20
"b2.t25.p1.w10",2.21643121944931,1.8222500698467,25
"b2.t25.p1.w13",2.12490153650172,1.79113344703142,25
"b2.t25.p1.w14",2.15413702491974,1.78265904521419,25
"b2.t25.p1.w15",2.28584731957328,1.85073703729388,25
"b2.t25.p1.w19",2.13688565641824,1.791031327433,25
"b2.t25.p1.w2",2.01846038392507,1.73474520815022,25
"b2.t25.p1.w21",1.95467709195224,1.72264737186976,25
"b2.t25.p1.w25",2.28164308362348,1.8921766813335,25
"b2.t25.p1.w29",2.28724283828987,1.88745971934405,25
"b2.t25.p1.w30",2.31737679582383,1.93351028995934,25
"b2.t25.p1.w31",1.94933061178307,1.60348389091778,25
"b2.t25.p1.w32",2.11610985387303,1.75702050578824,25
"b2.t25.p1.w33",2.2402103963725,1.87757370935626,25
"b2.t25.p1.w34",2.10859790032488,1.79546147147983,25
"b2.t25.p1.w35",2.27974559082532,1.88358918419906,25
"b2.t25.p1.w37",2.19811360736333,1.84627379856949,25
"b2.t25.p1.w39",2.26833989505735,1.95696008138727,25
"b2.t25.p1.w4",2.12947817468948,1.80812525806214,25
"b2.t25.p1.w40",2.06056441607361,1.7546809868305,25
"b2.t25.p1.w42",2.28559387149181,1.91993308042387,25
"b2.t25.p1.w43",2.11008849646752,1.77905243605912,25
"b2.t25.p1.w44",2.00046768708948,1.70528912613604,25
"b2.t25.p1.w47",2.38137184117269,1.94554190375446,25
"b2.t25.p1.w48",2.03977679168052,1.70196514412638,25
"b2.t25.p1.w50",2.1672228099477,1.83161965946176,25
"b2.t25.p1.w52",1.90600990082331,1.62347072168504,25
"b2.t25.p1.w53",1.85748282110254,1.57384783171376,25
"b2.t25.p1.w57",2.06380738210677,1.7656643886853,25
"b2.t25.p1.w58",2.04655832378205,1.72391297746013,25
"b2.t25.p1.w60",2.32066861525533,1.9088553019809,25
"b2.t25.p1.w9",2.17654505526309,1.85895056352042,25
"b2.t25.p2.w100",2.39909577838612,1.9614882602088,25
"b2.t25.p2.w101",1.86713969698476,1.58608275173761,25
"b2.t25.p2.w106",2.30459476155952,1.91822273792287,25
"b2.t25.p2.w110",2.24812369572928,1.90229291529921,25
"b2.t25.p2.w112",2.08850206468933,1.77764374258305,25
"b2.t25.p2.w113",2.16533855733399,1.8290348089116,25
"b2.t25.p2.w114",2.2345364478764,1.84758274046966,25
"b2.t25.p2.w118",2.47242279555382,2.04455747800307,25
"b2.t25.p2.w119",2.33548525368686,1.97074388121355,25
"b2.t25.p2.w63",2.28825709040223,1.92400291181898,25
"b2.t25.p2.w64",2.42854304348843,1.98657838848314,25
"b2.t25.p2.w69",2.13651391468046,1.80058622231834,25
"b2.t25.p2.w70",2.17906342606795,1.84333111573493,25
"b2.t25.p2.w75",2.31306344059706,1.91324074092994,25
"b2.t25.p2.w81",2.04187730246545,1.77149430044836,25
"b2.t25.p2.w85",2.25296825614443,1.8709039705945,25
"b2.t25.p2.w89",2.32405037337518,1.96077842270349,25
"b2.t25.p2.w90",2.30227175020153,1.90783918591711,25
"b2.t25.p2.w95",2.43438167164056,2.01664698933856,25
"b2.t25.p2.w98",2.45337219466653,2.01110748514703,25
"b2.t30.p1.w1",0.209078265582937,0.181735625176594,30
"b2.t30.p1.w10",-0.127935520932805,-0.0228255799977775,30
"b2.t30.p1.w12",-0.0626311681030135,-0.134837994571197,30
"b2.t30.p1.w13",0.207329298413149,0.158765720150748,30
"b2.t30.p1.w14",0.819068212316073,0.770220564996204,30
"b2.t30.p1.w17",0.232159040131343,0.10645932527627,30
"b2.t30.p1.w18",-0.216148650806226,-0.0976713523567246,30
"b2.t30.p1.w19",-0.439593343459705,-0.136401080628534,30
"b2.t30.p1.w2",0.133581185694944,0.166823395884819,30
"b2.t30.p1.w25",0.433321211243282,0.206047422618758,30
"b2.t30.p1.w26",0.357049913976012,0.330700307627926,30
"b2.t30.p1.w27",3.11583786903335,1.6674072941149,30
"b2.t30.p1.w3",-0.158124283041978,-0.0977464564645207,30
"b2.t30.p1.w31",1.83421037380314,1.66706567974989,30
"b2.t30.p1.w33",0.269453093695527,0.102980101646665,30
"b2.t30.p1.w34",1.71549786627591,1.56807007215787,30
"b2.t30.p1.w39",0.608865324816007,0.615484325012116,30
"b2.t30.p1.w42",0.66333267161955,0.676809280188085,30
"b2.t30.p1.w43",-0.0758980717822164,-0.17923218570419,30
"b2.t30.p1.w44",0.587351491210691,0.269130570374511,30
"b2.t30.p1.w45",0.688863349199498,0.721521653688039,30
"b2.t30.p1.w46",1.79653827819041,1.59895875157247,30
"b2.t30.p1.w48",-0.19230742363674,-0.114273906525992,30
"b2.t30.p1.w49",1.55575915310405,1.44217017291808,30
"b2.t30.p1.w53",0.431215521411503,0.400519013449392,30
"b2.t30.p1.w54",0.079291203315605,-0.0229875098752916,30
"b2.t30.p1.w55",-0.301245153473975,-0.143612156004,30
"b2.t30.p1.w56",0.342443103346826,0.349165424488046,30
"b2.t30.p1.w58",0.476119775816974,0.252787003843408,30
"b2.t30.p1.w6",1.86857538473789,1.69860942300423,30
"b2.t30.p1.w7",1.18375358383406,1.18460095120917,30
"b2.t30.p1.w8",1.66339914137034,1.51206839536543,30
"b2.t30.p10.w543",0.358544737252765,0.22054215359825,30
"b2.t30.p10.w544",0.31551130869966,0.289754245763976,30
"b2.t30.p10.w545",1.68322879840188,1.33603095202884,30
"b2.t30.p10.w546",0.134899523833383,0.086301579976131,30
"b2.t30.p10.w548",1.53795373357537,1.28072473195912,30
"b2.t30.p10.w549",-0.322557980769866,-0.100682401602479,30
"b2.t30.p10.w550",2.25031046867357,1.82320518910188,30
"b2.t30.p10.w551",-0.116187590720432,-0.166899463349569,30
"b2.t30.p10.w553",0.572390500268093,0.418990439861778,30
"b2.t30.p10.w554",2.41153800104075,1.94201304993787,30
"b2.t30.p10.w555",-0.0868879472750084,-0.200908780034945,30
"b2.t30.p10.w556",0.0939777113375602,0.124121582852467,30
"b2.t30.p10.w557",0.239350286117007,0.0985265505321548,30
"b2.t30.p10.w559",2.19110251227542,1.86351337155727,30
"b2.t30.p10.w560",-0.125388395413209,-0.140017120335082,30
"b2.t30.p10.w562",0.844339807022301,0.716415844969739,30
"b2.t30.p10.w563",0.459999872769925,0.255998520207674,30
"b2.t30.p10.w565",-0.125359122796794,-0.111946268940904,30
"b2.t30.p10.w566",0.342641429210238,0.174480956891542,30
"b2.t30.p10.w567",0.617281879976088,0.338297582302724,30
"b2.t30.p10.w570",1.68292450657985,1.31827407536184,30
"b2.t30.p10.w572",0.440274364376196,0.170271132605489,30
"b2.t30.p10.w577",0.582750818751217,0.302031713876725,30
"b2.t30.p10.w578",2.34032164705622,1.84114959484831,30
"b2.t30.p10.w579",2.30954145267132,1.86514426454163,30
"b2.t30.p10.w580",-0.033151431578233,0.0947983002083557,30
"b2.t30.p10.w582",-0.149283606702887,-0.235058975539961,30
"b2.t30.p10.w583",2.53921185222227,1.98065567045793,30
"b2.t30.p10.w587",-0.164587803739028,-0.0398724871223048,30
"b2.t30.p10.w591",2.2839097817187,1.34350011581919,30
"b2.t30.p10.w592",2.65281115793037,2.10133054457673,30
"b2.t30.p10.w596",1.29412357043631,1.08014949362922,30
"b2.t30.p10.w597",-0.578340963260925,-0.120738933402123,30
"b2.t30.p10.w598",-0.102421205365908,0.0426857665043854,30
"b2.t30.p11.w601",3.3237575793828,1.93158726026986,30
"b2.t30.p11.w602",1.644716533549,1.38763612966355,30
"b2.t30.p11.w604",-0.0044149569293157,0.0574885505024645,30
"b2.t30.p11.w605",0.584348526991738,0.475971102864146,30
"b2.t30.p11.w610",0.185214144499542,0.117468614158315,30
"b2.t30.p11.w612",0.172594425141158,0.125629775906775,30
"b2.t30.p11.w613",1.58351809507447,1.31438370766862,30
"b2.t30.p11.w615",1.53178288090986,1.32163282632176,30
"b2.t30.p11.w620",0.407594282153894,0.177658880178932,30
"b2.t30.p11.w621",-0.162516755215847,-0.231347454709818,30
"b2.t30.p11.w623",-0.137835446351569,-0.00334566159734764,30
"b2.t30.p11.w624",0.160863470610071,0.0914784372024097,30
"b2.t30.p11.w625",1.70040230262556,1.40749332875928,30
"b2.t30.p11.w626",2.56148898698847,2.08275291438029,30
"b2.t30.p11.w627",1.5237538084172,1.26985896508391,30
"b2.t30.p11.w629",2.31227497489861,1.82349823232582,30
"b2.t30.p11.w631",-0.256402344645744,-0.0814323352998134,30
"b2.t30.p11.w632",1.07169668378286,0.828799560454386,30
"b2.t30.p11.w634",0.347098054632094,0.193787145771002,30
"b2.t30.p11.w639",0.514476849303939,0.306645344771981,30
"b2.t30.p11.w640",0.400267931524666,0.309508378777169,30
"b2.t30.p11.w642",0.000166028105568771,0.120684669330472,30
"b2.t30.p11.w643",-0.103424609231455,0.0252726722295528,30
"b2.t30.p11.w644",0.215069349837502,0.156936546808833,30
"b2.t30.p11.w645",-0.346582483768919,-0.00308368565537204,30
"b2.t30.p11.w647",0.899012402433825,0.753660698703535,30
"b2.t30.p11.w648",2.13581551965355,1.82115359250575,30
"b2.t30.p11.w649",0.87945508964916,0.421993916637312,30
"b2.t30.p11.w652",-0.156448584348773,-0.200450933882,30
"b2.t30.p11.w653",0.34694659199006,0.388681494409847,30
"b2.t30.p11.w655",0.218341868126378,0.115861941379808,30
"b2.t30.p11.w656",-6.74912800457615e-16,0,30
"b2.t30.p12.w661",0.334309525084211,0.165204015061821,30
"b2.t30.p12.w666",1.7008095610005,1.42840127305612,30
"b2.t30.p12.w668",0.478862997873389,0.21745754246751,30
"b2.t30.p12.w669",-0.0841267935164223,-0.231472370439921,30
"b2.t30.p12.w671",-0.0264579162815785,-0.134188492614974,30
"b2.t30.p12.w672",1.64071973807505,1.38612042700546,30
"b2.t30.p12.w673",0.382916030056401,0.209594355282119,30
"b2.t30.p12.w674",0.520289331862502,0.282435938955109,30
"b2.t30.p12.w675",0.124323263808165,0.0179569788591591,30
"b2.t30.p12.w679",0.119392076543689,0.134937439010058,30
"b2.t30.p12.w681",2.11493766826551,1.24281894501598,30
"b2.t30.p12.w684",1.85988336192606,1.53892592257123,30
"b2.t30.p12.w685",1.95053657567466,1.5767127105079,30
"b2.t30.p12.w688",0.238017350347647,0.0732696227051469,30
"b2.t30.p12.w689",1.585129349537,1.35001556204547,30
"b2.t30.p12.w691",0.82831309103431,0.688746908637981,30
"b2.t30.p12.w692",1.5948965743003,1.36859250246805,30
"b2.t30.p12.w693",1.69703930817002,1.40786419907451,30
"b2.t30.p12.w700",0.647157560699739,0.307393046867895,30
"b2.t30.p12.w701",-0.106915491667774,0.0112908056177351,30
"b2.t30.p12.w702",-0.0838192493083002,-0.0966251414920712,30
"b2.t30.p12.w703",-0.660997611075879,-0.283324191659067,30
"b2.t30.p12.w704",1.6400712050492,1.40397550079035,30
"b2.t30.p12.w705",0.129129966423707,0.133743583340758,30
"b2.t30.p12.w706",1.74540230114248,1.46437348872454,30
"b2.t30.p12.w708",-0.11066496723693,-0.232711466740032,30
"b2.t30.p12.w709",0.148644714423471,0.0247498439898019,30
"b2.t30.p12.w713",-0.262224855578032,-0.130649058674377,30
"b2.t30.p12.w715",0.358481928652186,0.162482654628002,30
"b2.t30.p12.w716",1.13725946805795,0.927949692446598,30
"b2.t30.p13.w721",-0.345436365274533,-0.106033980889469,30
"b2.t30.p13.w725",0.454190290581097,0.366124982872595,30
"b2.t30.p13.w726",-0.147143094559939,-0.0479864124809487,30
"b2.t30.p13.w728",2.25178670803008,1.81221811955846,30
"b2.t30.p13.w729",2.41881239986388,1.95932373518557,30
"b2.t30.p13.w730",0.44857625859683,0.200275986372858,30
"b2.t30.p13.w733",0.131625721301782,0.0345087320493571,30
"b2.t30.p13.w735",1.2852709495466,0.692468163162306,30
"b2.t30.p13.w736",2.34633754970273,1.83809949569591,30
"b2.t30.p13.w737",0.272220025947325,0.138352974651027,30
"b2.t30.p13.w738",0.0295215879113132,-0.0188517655461594,30
"b2.t30.p13.w739",-0.200689931063539,-0.064400790045953,30
"b2.t30.p13.w740",0.642720539904625,0.340665414862611,30
"b2.t30.p13.w746",2.28738382198832,1.84150331051158,30
"b2.t30.p13.w747",2.29731240448701,1.81102807353014,30
"b2.t30.p13.w749",0.801369556199464,0.635238290599282,30
"b2.t30.p13.w751",0.772715146744757,0.389226587421616,30
"b2.t30.p13.w753",0.170204160100435,0.0828453584571046,30
"b2.t30.p13.w756",0.307801706001257,0.150638156811493,30
"b2.t30.p13.w762",-0.150500070210509,-0.314262563535339,30
"b2.t30.p13.w763",1.44556195014221,1.1908069518659,30
"b2.t30.p13.w764",0.613545121835278,0.454101565190172,30
"b2.t30.p13.w765",0.820927201572539,0.420608920275602,30
"b2.t30.p13.w767",1.98846320931015,1.57657067132565,30
"b2.t30.p13.w768",0.408011352659847,0.207025724673723,30
"b2.t30.p13.w773",3.05819555350252,1.84061593978315,30
"b2.t30.p13.w778",0.282179383578116,0.233120772233797,30
"b2.t30.p14.w781",0.576025564071146,0.435495801039421,30
"b2.t30.p14.w782",1.80298452248915,1.08639571437418,30
"b2.t30.p14.w784",1.04757451597369,0.789340552873332,30
"b2.t30.p14.w785",3.10925782930654,1.81589942903992,30
"b2.t30.p14.w789",0.111848507836603,0.0290939797849941,30
"b2.t30.p14.w791",0.432445779743814,0.383330191137928,30
"b2.t30.p14.w792",2.24371381678822,1.74726188252329,30
"b2.t30.p14.w796",2.35178203402584,1.88218977993012,30
"b2.t30.p14.w801",0.0730297987445786,0.065066057767105,30
"b2.t30.p14.w806",2.25609538491123,1.82362926752091,30
"b2.t30.p14.w807",2.60088038068203,2.03138291132795,30
"b2.t30.p14.w808",1.45397851762142,1.15290590306234,30
"b2.t30.p14.w809",2.87694824479871,1.68650025576683,30
"b2.t30.p14.w810",2.35870304545043,1.86487042181367,30
"b2.t30.p14.w814",2.35214055565951,1.86234977977485,30
"b2.t30.p14.w815",-0.0417213984348818,-0.0553308543813874,30
"b2.t30.p14.w816",0.0762803244298796,0.0548692882901827,30
"b2.t30.p14.w817",-0.138486079739897,-0.177007535076858,30
"b2.t30.p14.w818",2.23104780567436,1.80680867256746,30
"b2.t30.p14.w819",1.89954939784957,1.51481276698981,30
"b2.t30.p14.w821",0.295996343881193,0.141923320463076,30
"b2.t30.p14.w822",2.41528513854215,1.93048467805023,30
"b2.t30.p14.w824",0.115189864574764,0.0404637798138802,30
"b2.t30.p14.w825",0.376695229324581,0.102177578420211,30
"b2.t30.p14.w827",-0.108361733605099,-0.18055822092131,30
"b2.t30.p14.w828",1.55715835142923,1.33790606367629,30
"b2.t30.p14.w829",-0.504203668381756,-0.213972199557001,30
"b2.t30.p14.w833",0.353388890756412,0.302187404747914,30
"b2.t30.p14.w835",2.41784635986677,1.86810057810708,30
"b2.t30.p14.w837",0.655041873391279,0.389546415735398,30
"b2.t30.p14.w838",0.813928432459191,0.590904605193268,30
"b2.t30.p14.w839",0.524659390838582,0.418140988939517,30
"b2.t30.p14.w840",0.442559187755461,0.145033796115517,30
"b2.t30.p15.w841",0.192240553944632,0.0956603334078529,30
"b2.t30.p15.w845",-0.0765380615677738,-0.0883827156947177,30
"b2.t30.p15.w846",-0.122103028904514,-0.0823730923251525,30
"b2.t30.p15.w848",-0.155090811774921,-0.283615283221274,30
"b2.t30.p15.w858",0.573489528426928,0.309785163970594,30
"b2.t30.p15.w859",2.35478445337566,1.90392159907422,30
"b2.t30.p15.w860",-0.115466553833437,-0.151432031731284,30
"b2.t30.p15.w861",2.43487155045776,1.92145414487106,30
"b2.t30.p15.w862",-0.0784408778801191,-0.0469355781792811,30
"b2.t30.p15.w863",1.66687781598214,1.3396808356467,30
"b2.t30.p15.w864",0.137725076680138,0.0225915190698082,30
"b2.t30.p15.w869",0.160856802940464,0.0937492624475489,30
"b2.t30.p15.w870",1.2076567892282,0.687442261595912,30
"b2.t30.p15.w873",-0.0383309362308699,0.0339721953067105,30
"b2.t30.p15.w877",-0.190328767845528,-0.188202070580902,30
"b2.t30.p15.w880",1.1930309988583,0.808845743895734,30
"b2.t30.p15.w881",-0.133353333450339,-0.0788539264544019,30
"b2.t30.p15.w885",-0.100542424476481,-0.118713649017285,30
"b2.t30.p15.w886",0.952927623470883,0.648373984243716,30
"b2.t30.p15.w887",1.93679241094696,1.5467097728505,30
"b2.t30.p15.w888",0.556450079745787,0.251719311680173,30
"b2.t30.p15.w890",1.96851697550472,1.63861371308458,30
"b2.t30.p15.w894",0.158973720052843,0.0564220180421001,30
"b2.t30.p15.w895",1.5172970801712,1.13427830660322,30
"b2.t30.p15.w898",2.21043667366372,1.29055826536693,30
"b2.t30.p15.w899",1.52802830945783,1.27547755347404,30
"b2.t30.p16.w901",0.444051902790161,0.183650374643496,30
"b2.t30.p16.w903",1.95647676684088,1.10740780278107,30
"b2.t30.p16.w904",0.120260485174441,0.0685654442450817,30
"b2.t30.p16.w905",0.475699765301588,0.310443085179787,30
"b2.t30.p16.w906",-0.34218293886752,-0.0902493414191294,30
"b2.t30.p16.w909",-0.119866309571383,-0.170977277668493,30
"b2.t30.p16.w910",1.21238750690168,0.676226363848443,30
