"","block","mic","rep","id","r.max.mod","r.max.post","r.max.min","r.max.max","r.max.na","c.mod","c.post","c.post.min","c.post.max","c.post.na","b.mod","b.post","b.post.min","b.post.max","b.post.na"
"96",2,"8",1,"b2.m8.r1",2,2.19705027289904,1.8041256341289,2.5,0,2.30776195606084,2.09708847737377,1.48990775860537,2.64875883674008,0,1.02049153662164,0.884822370876795,0.652360674746948,1.29536508401665,0
"97",2,"none",1,"b2.mnone.r1",1.70332666426818,1.63424391726567,1.40060383971212,2.13663547635655,0,2.54874939090833,2.54028708586172,1.72967519925459,3.11674358349971,0,0.971400752998273,1.04461666512753,0.665682776023744,1.57371194193038,0
"98",2,"13",3,"b2.m13.r3",2,2.12959096653262,1.76707760135238,2.5,0,1.93403430185249,1.88303830476669,1.25698250141198,2.31757207552568,0,1.38060373426092,1.2646556504509,0.793933847987164,2.00670028738625,0
"99",2,"8",3,"b2.m8.r3",2,1.83430520541133,1.5,2.5,0,1.8921499496611,1.98393562126039,0.937366209088588,2.84260515277381,0,0.760194124580113,0.866847737063534,0.552876767622489,1.37558030108323,0
"100",2,"12",3,"b2.m12.r3",2,2.09728316230297,1.54621846646166,2.5,0,2.02801997799136,1.81925484733547,0.823855328626403,3.34264723602381,0,0.657225025275955,0.643223677417416,0.391208994660092,1.09719588733546,0
"101",2,"4",2,"b2.m4.r2",2,2.02491119023131,1.63906863901018,2.5,0,1.93880471691059,1.8038322350006,0.812198601291657,2.84765157598042,0,0.593176945194094,0.592588811335531,0.461852864692426,0.810786075070369,0
"102",2,"4",1,"b2.m4.r1",2,2.5,2.5,2.5,0,0.776939397380722,0.0581692505780324,0,0.448867529916551,0,0.530665739219429,0.5211670915078,0.383256783010712,0.712322656654156,0
"103",3,"10",1,"b3.m10.r1",2,2.01803698433345,1.5376285591471,2.5,0,1.81167680792799,1.60421881350359,0.638810228725957,2.51310102163587,0,0.707749758547731,0.777585369103845,0.538780000951631,1.18445266165373,0
"104",3,"8",1,"b3.m8.r1",2,2.5,2.5,2.5,0,1.49182887620091,0.670169712340717,0.312376137159699,0.925066105031189,0,0.713405216995427,0.646290422636773,0.516454861342607,0.787682848509928,0
"105",3,"3",2,"b3.m3.r2",1.99208201984648,1.78491759120727,1.49208201984648,2.49208201984648,0,1.31050087566384,1.54229814886201,0.396860986584661,2.04092844915649,0,0.804071415261519,0.938573402177805,0.645634034822388,1.36082815157464,0
"106",3,"all",1,"b3.mall.r1",2,2.5,2.5,2.5,0,1.45637424605444,0.554119674656342,0,1.02089147043792,0,0.517208574588185,0.462808527254034,0.349109899301966,0.606700873638645,0
"107",3,"10",2,"b3.m10.r2",1.9693105393301,1.64470023371121,1.4693105393301,2.4693105393301,0,1.18685125956287,1.52045217058561,0.26730209475037,2.20528696245866,0,0.704754475989476,0.871853805008675,0.571710945023152,1.22744488827231,0
"108",3,"13",1,"b3.m13.r1",1.60445348357246,1.48742188325543,1.19554023045062,2.10445348357246,0,2.60842792453917,2.67954233105542,1.27233731071866,3.72213432118364,0,0.698068612590825,0.810150237666352,0.439056463973072,1.40941865572243,0
"109",3,"3",1,"b3.m3.r1",2,2.07981373074209,1.67966894507632,2.5,0,1.87484292614698,1.60122597082394,0.870908935012564,2.40759802379325,0,0.7415935977255,0.759333913477245,0.565182103415817,1.04661997099899,0
"110",3,"2",2,"b3.m2.r2",1.57769878008402,1.49250092959127,1.235024386032,2.07769878008402,0,3.07934477500476,3.14432372984493,1.5884995648938,4.20953204334208,0,0.578488643594468,0.648640878430917,0.406462149725633,0.993426268021546,0
"111",3,"14",3,"b3.m14.r3",2,2.5,2.5,2.5,0,1.39908852268126,0.556055430810234,0.126689045811823,1.03386875737428,0,0.735092072686232,0.668213959035782,0.474098807548575,0.901031421959385,0
"112",3,"1",2,"b3.m1.r2",1.73264472404966,1.60733736824826,1.25589183374701,2.23264472404966,0,2.52455874824515,2.65569800409787,0.745441344171051,3.90433770736387,0,0.55293933326214,0.612646845539511,0.340797999532832,1.05165205666082,0
"113",3,"14",2,"b3.m14.r2",1.90990018632197,1.74786230080502,1.40990018632197,2.40990018632197,0,1.83976746930354,1.96847597971797,0.770148145276999,2.69042961930024,0,0.744510565227436,0.864559128729719,0.58354314641569,1.30302786377545,0
"114",3,"7",1,"b3.m7.r1",2,2.5,2.5,2.5,0,1.93128110772955,0.963923546199046,0.651836876032683,1.39378571041192,0,0.618957270770591,0.562079835238826,0.416445652564483,0.710035419457908,0
"115",3,"all",2,"b3.mall.r2",2,2.5,2.5,2.5,0,2.34194968657561,1.78004523362272,1.45884260273147,2.10248824087567,0,0.867230680214218,0.71306903031324,0.54027041476323,0.869260756692304,0
"116",3,"8",2,"b3.m8.r2",1.92960523045791,1.67689143671032,1.42960523045791,2.42960523045791,0,1.6916024695489,1.91277806501021,0.528808082358142,2.78421399762661,0,0.69329196338625,0.840598015463487,0.482851802438479,1.42533047553242,0
"117",3,"15",2,"b3.m15.r2",1.28316361267792,1.32193029826693,1.14913072479327,1.5298147175352,0,2.50913400973744,2.51021532592231,2.09504262400983,2.82386162422381,0,1.93275493765458,1.82875694882855,1.12540149293495,3.93275493765458,0
"118",3,"7",2,"b3.m7.r2",2,2.5,2.5,2.5,0,1.45744484593302,0.614770529052917,0.171154692147515,0.942879887505014,0,0.658854618033272,0.595691306232999,0.482784525166294,0.757161950488777,0
"119",3,"1",3,"b3.m1.r3",1.89027242017714,1.73130162904874,1.45178014998021,2.39027242017714,0,2.11006936010213,2.23953799609775,1.05530980377688,3.00790237610095,0,0.687820968851003,0.787653481898209,0.494775586904865,1.14417900320941,0
"120",3,"12",3,"b3.m12.r3",2,2.5,2.5,2.5,0,1.5036376500514,0.685072595728048,0.377116222373893,1.1463807399014,0,0.661065443791128,0.581158165666105,0.41994059088529,0.748088163697791,0
"121",3,"none",1,"b3.mnone.r1",2,1.93028698866425,1.54857265916678,2.5,0,1.78245957348338,1.78645750424659,0.818437780172036,2.46613365616935,0,0.846501522814336,0.909139651737136,0.589394352418146,1.40730695607467,0
