"","block","mic","rep","id","Parameter","est","se","p"
"249",2,"9",1,"b2.m9.r1","c",2.31752387713216,0.260134876949427,4.55719948181618e-05
"250",2,"3",1,"b2.m3.r1","a",2.5,0.539278141796157,0.00238127636771638
"251",2,"3",1,"b2.m3.r1","b",0.844631617386353,0.22651668076415,0.00737050057040551
"252",2,"3",1,"b2.m3.r1","c",1.61360803269287,0.661420866305964,0.0447846642472675
"253",2,"1",2,"b2.m1.r2","a",2.5,0.819656045798315,0.0185816503459767
"254",2,"1",2,"b2.m1.r2","b",0.650853361736167,0.2006282440897,0.0141729001638699
"255",2,"1",2,"b2.m1.r2","c",1.50852452954333,1.19571092445719,0.247500821716803
"256",2,"14",3,"b2.m14.r3","a",2.43683921934132,0.962876926093604,0.039187692347425
"257",2,"14",3,"b2.m14.r3","b",0.64400657696452,0.207096604401623,0.0170885921919002
"258",2,"14",3,"b2.m14.r3","c",1.18787840437901,1.39645276920467,0.42310874290556
"259",2,"3",2,"b2.m3.r2","a",2.5,0.701939514379881,0.00920020404334775
"260",2,"3",2,"b2.m3.r2","b",0.723318748612221,0.220566336980516,0.0134987655430515
"261",2,"3",2,"b2.m3.r2","c",1.63730888775467,0.962853141130932,0.132836900460907
"262",2,"11",2,"b2.m11.r2","a",2.5,9.20720807011095,0.793819635778286
"263",2,"11",2,"b2.m11.r2","b",2.23144082228708,8.42175343785052,0.798671840087559
"264",2,"11",2,"b2.m11.r2","c",0.525539195099063,4.99845985407137,0.919213883730632
"265",2,"5",3,"b2.m5.r3","a",2.40299456398189,0.563141252146554,0.00371380912530519
"266",2,"5",3,"b2.m5.r3","b",0.770073908444011,0.199071256886269,0.00614491124181508
"267",2,"5",3,"b2.m5.r3","c",1.54482748073235,0.758939538825747,0.0812497065533411
"268",2,"6",1,"b2.m6.r1","a",1.64988108367289,0.272380552761267,0.000512259245518197
"269",2,"6",1,"b2.m6.r1","b",1.14205411608935,0.544580401060113,0.0741852657978962
"270",2,"6",1,"b2.m6.r1","c",2.97668569711686,0.541716533687902,0.000911436059700274
"271",2,"all",1,"b2.mall.r1","a",2.5,0.308516693926518,8.3972888748404e-05
"272",2,"all",1,"b2.mall.r1","b",0.903895743321368,0.143170482450035,0.000398981350121275
"273",2,"all",1,"b2.mall.r1","c",1.5402426771071,0.35734951193106,0.00352230258245936
"274",2,"2",2,"b2.m2.r2","a",2.5,0.896468514301237,0.0269578970662165
"275",2,"2",2,"b2.m2.r2","b",0.565476686421219,0.162790388329953,0.0103547012862837
"276",2,"2",2,"b2.m2.r2","c",1.37243281675452,1.43549552329359,0.370881895102617
"277",2,"11",1,"b2.m11.r1","a",2.5,0.84130802377277,0.0207616703192388
"278",2,"11",1,"b2.m11.r1","b",0.739729501876746,0.222578047045925,0.0127045268881029
"279",2,"11",1,"b2.m11.r1","c",1.17407910529084,1.06590791848883,0.307113416013229
"280",2,"12",1,"b2.m12.r1","a",2.33936293854987,0.394642237641233,0.000582917752133841
"281",2,"12",1,"b2.m12.r1","b",0.648646152919096,0.10996343289139,0.000600240058963387
"282",2,"12",1,"b2.m12.r1","c",1.67937479143506,0.629552362079293,0.0321126433030685
"283",2,"12",2,"b2.m12.r2","a",2.5,0.524375195664261,0.00204144055130289
"284",2,"12",2,"b2.m12.r2","b",0.742687515315643,0.1779968359539,0.00417623149167331
"285",2,"12",2,"b2.m12.r2","c",1.6990086468703,0.7116142965557,0.0483431813422574
"286",2,"8",1,"b2.m8.r1","a",2.15669598808965,0.311390284512772,0.000225990281224858
"287",2,"8",1,"b2.m8.r1","b",0.898746551408298,0.213170324221407,0.00395571017584784
"288",2,"8",1,"b2.m8.r1","c",2.09831307681865,0.457433064866475,0.00252228542518999
"289",2,"none",1,"b2.mnone.r1","a",1.70332666426818,0.22544370099417,0.000131064811353325
"290",2,"none",1,"b2.mnone.r1","b",0.971400752998273,0.273402416106338,0.00930617305820913
"291",2,"none",1,"b2.mnone.r1","c",2.54874939090833,0.431221724274494,0.000593146180126447
"292",2,"13",3,"b2.m13.r3","a",2.07466883099239,0.303478501630118,0.000245007568250725
"293",2,"13",3,"b2.m13.r3","b",1.26728173549793,0.3961688830824,0.0150900627443142
"294",2,"13",3,"b2.m13.r3","c",1.86370352466236,0.370758123806282,0.00151891685059472
"295",2,"8",3,"b2.m8.r3","a",2.00720546512639,0.560667292483028,0.0089758088756308
"296",2,"8",3,"b2.m8.r3","b",0.757179252452286,0.265819761909353,0.0247426348644497
"297",2,"8",3,"b2.m8.r3","c",1.88040138314738,0.9576526853124,0.0903455343035444
"298",2,"12",3,"b2.m12.r3","a",2.13756504767522,0.811216461396786,0.0336665403146711
"299",2,"12",3,"b2.m12.r3","b",0.614150274714216,0.232213001618885,0.0331926987518315
"300",2,"12",3,"b2.m12.r3","c",1.77600521582782,1.49115629386588,0.272458387333531
"301",2,"4",2,"b2.m4.r2","a",2.12472533704364,0.532849052442876,0.00527334477884543
"302",2,"4",2,"b2.m4.r2","b",0.563558119457113,0.127581028439985,0.00309153226515902
