"","block","Chlamy","mic","nit","well.ID","r.exp"
"1475",2,"y","12",5,"27.5.4",0.259390975253764
"1476",2,"n","12",5,"31.3.5",-0.120849802807309
"1477",1,"y","12",400,"8.6.2",1.6745952312683
"1478",1,"n","12",400,"14.6.6",-0.129839568335788
"1479",1,"y","12",400,"24.3.4",1.47058293906786
"1480",1,"n","12",400,"25.3.4",-0.134758295066408
"1481",1,"n","12",400,"29.5.5",-0.164688606482523
"1482",1,"y","12",400,"31.2.5",1.26868063930946
"1483",2,"n","12",400,"1.1.9",-0.0786059486755959
"1484",2,"n","12",400,"2.1.1",-0.0918328859312035
"1485",2,"y","12",400,"12.4.2",1.36859250238663
"1486",2,"y","12",400,"17.4.10",1.46610050291538
"1487",2,"y","12",400,"24.1.7",1.49040149815088
"1488",2,"n","12",400,"24.2.1",-0.148317967112573
"1489",1,"y","12",700,"4.2.1",2.21065899169793
"1490",1,"n","12",700,"8.4.6",-0.117782509442986
"1491",1,"n","12",700,"16.1.2",2.25920426566348
"1492",1,"y","12",700,"18.4.2",1.64354788287788
"1493",1,"y","12",700,"21.2.3",1.60258778060929
"1494",1,"n","12",700,"31.5.10",-0.178393453215556
"1495",2,"y","12",700,"3.3.9",1.15683815799199
"1496",2,"n","12",700,"13.4.10",-0.0859036650519886
"1497",2,"n","12",700,"24.2.2",-0.0799710273593619
"1498",2,"y","12",700,"24.2.9",1.44093750758331
"1499",2,"n","12",700,"28.4.1",-0.155470077421518
"1500",2,"y","12",700,"30.6.9",1.76530403811841
"1501",1,"y","13",1,"2.3.10",-0.200749296412748
"1502",1,"n","13",1,"6.3.5",-0.091894055472803
"1503",1,"y","13",1,"10.3.3",-0.20373764916097
"1504",1,"y","13",1,"12.1.4",-0.206184659950363
"1505",1,"n","13",1,"23.3.9",-0.130901977253407
"1506",1,"n","13",1,"26.5.10",-0.123627804863955
"1507",2,"n","13",1,"3.2.5",-0.116342388526767
"1508",2,"y","13",1,"10.2.1",-0.16689945855177
"1509",2,"y","13",1,"18.5.10",-0.27632184441479
"1510",2,"y","13",1,"19.2.5",-0.267984023026728
"1511",2,"n","13",1,"20.2.10",-0.0683224584684313
"1512",2,"n","13",1,"32.1.7",-0.146298011999312
"1513",1,"y","13",50,"9.1.3",1.17470348228806
"1514",1,"y","13",50,"9.6.9",0.807404229726393
"1515",1,"n","13",50,"15.4.4",-0.135907467446254
"1516",1,"n","13",50,"16.6.3",-0.25012061043235
"1517",1,"n","13",50,"18.2.10",-0.218294490994851
"1518",1,"y","13",50,"25.5.9",0.727565883947396
"1519",2,"y","13",50,"3.6.7",0.986126593445243
"1520",2,"n","13",50,"11.6.4",-0.0196689675781065
"1521",2,"n","13",50,"15.6.6",-0.140435392620055
"1522",2,"n","13",50,"22.6.7",-0.174076597053455
"1523",2,"y","13",50,"27.6.8",1.41303948340157
"1524",2,"y","13",50,"28.3.7",1.44093615229037
"1525",1,"y","13",0,"2.2.5",-0.18242668849127
"1526",1,"n","13",0,"8.4.7",-0.0615163822346583
"1527",1,"y","13",0,"8.5.3",-0.150714832202647
"1528",1,"n","13",0,"23.1.5",-0.243664501533631
"1529",1,"y","13",0,"29.3.4",-0.159978545723313
"1530",1,"n","13",0,"32.5.2",-0.232092421860583
"1531",2,"y","13",0,"1.2.9",-0.0422665133510838
"1532",2,"y","13",0,"18.5.3",-0.17779052729652
"1533",2,"y","13",0,"19.4.2",-0.0246945572355155
"1534",2,"n","13",0,"21.5.6",-0.164912996236545
"1535",2,"n","13",0,"23.2.3",-0.105438323814992
"1536",2,"n","13",0,"30.1.10",-0.171002391244274
"1537",1,"y","13",25,"1.2.3",0.962639956612593
"1538",1,"n","13",25,"1.6.4",-0.090461143735069
"1539",1,"n","13",25,"4.4.4",-0.174936237425698
"1540",1,"y","13",25,"5.4.5",1.13326613718868
"1541",1,"n","13",25,"9.5.5",-0.168011459768203
"1542",1,"y","13",25,"23.4.9",0.403268749896906
"1543",2,"y","13",25,"4.3.1",0.812821087281082
"1544",2,"y","13",25,"10.3.2",1.00009165352657
"1545",2,"n","13",25,"10.5.6",-0.0950433146074724
"1546",2,"y","13",25,"18.2.10",0.334417775615857
"1547",2,"n","13",25,"18.6.2",-0.166945522656002
"1548",2,"n","13",25,"23.3.4",-0.12079302572606
"1549",1,"y","13",10,"9.4.9",0.0802774156170129
"1550",1,"n","13",10,"12.1.3",0.0949483317772913
"1551",1,"n","13",10,"22.3.7",-0.2851452461788
"1552",1,"y","13",10,"22.6.8",0.279071782216318
"1553",1,"n","13",10,"23.4.4",-0.201423009396354
"1554",1,"y","13",10,"29.3.3",0.236466265904629
"1555",2,"n","13",10,"8.4.1",-0.081732630680458
"1556",2,"n","13",10,"8.6.9",-0.136695155985437
"1557",2,"n","13",10,"14.1.10",-0.0983101134434743
"1558",2,"y","13",10,"16.3.10",-0.197045518650758
"1559",2,"y","13",10,"26.4.10",-0.177023164305128
"1560",2,"y","13",10,"27.3.6",-0.112512183956926
"1561",1,"n","13",1000,"3.1.5",-0.149206236279991
"1562",1,"y","13",1000,"10.6.5",1.29864087788807
"1563",1,"n","13",1000,"11.4.7",-0.221303707180834
"1564",1,"y","13",1000,"18.4.3",1.52863463938248
"1565",1,"y","13",1000,"19.2.5",1.56028122679323
"1566",1,"n","13",1000,"25.6.10",-0.141600398626603
"1567",2,"n","13",1000,"19.5.7",-0.0905363202927711
"1568",2,"y","13",1000,"23.6.3",1.65790977225752
"1569",2,"y","13",1000,"24.4.5",1.63770312042392
"1570",2,"n","13",1000,"25.6.9",-0.15053621356254
"1571",2,"n","13",1000,"26.3.1",-0.119010238945231
"1572",2,"y","13",1000,"29.5.3",1.86455644695224
"1573",1,"n","13",100,"15.3.3",-0.148725502021354
"1574",1,"y","13",100,"17.3.5",1.20490970591068
"1575",1,"n","13",100,"22.1.2",-0.224702902201615
"1576",1,"y","13",100,"24.5.1",0.838757387708996
"1577",1,"y","13",100,"25.2.3",0.83564536788429
"1578",1,"n","13",100,"28.4.6",-0.166957879163075
"1579",2,"n","13",100,"7.6.10",-0.109888444513991
"1580",2,"y","13",100,"8.2.8",0.743610753574281
"1581",2,"n","13",100,"16.2.6",-0.0521431959044511
"1582",2,"n","13",100,"26.2.7",-0.154239662878133
"1583",2,"y","13",100,"28.3.5",1.64377999229662
"1584",2,"y","13",100,"32.6.9",1.75053577371213
"1585",1,"y","13",5,"5.2.6",0.39018951277368
"1586",1,"y","13",5,"17.5.10",0.172834964069764
"1587",1,"n","13",5,"19.3.3",-0.243642800565267
"1588",1,"y","13",5,"20.6.2",0.0794020013240769
"1589",1,"n","13",5,"24.5.6",-0.106006940753593
"1590",1,"n","13",5,"29.1.2",-0.148041004224056
"1591",2,"n","13",5,"1.5.1",-0.124147635669822
"1592",2,"y","13",5,"9.3.9",-0.268255118898091
"1593",2,"y","13",5,"12.1.9",-0.231474282850472
"1594",2,"n","13",5,"15.1.7",-0.0754029190700438
"1595",2,"y","13",5,"19.2.2",-0.0908357068524203
"1596",2,"n","13",5,"21.4.1",-0.113940944104254
"1597",1,"y","13",400,"12.4.2",0.652599550464552
"1598",1,"n","13",400,"13.2.7",-0.0814377248764527
"1599",1,"n","13",400,"23.2.2",-0.24230725117334
"1600",1,"y","13",400,"30.6.1",1.38924959909648
"1601",1,"n","13",400,"30.6.3",-0.147115193221069
"1602",1,"y","13",400,"30.6.6",1.53516274285142
"1603",2,"y","13",400,"1.5.6",1.48987597159523
"1604",2,"y","13",400,"6.6.10",0.456903797132646
"1605",2,"n","13",400,"8.3.10",-0.10201750179069
"1606",2,"n","13",400,"17.5.3",-0.0931298811450825
"1607",2,"y","13",400,"19.4.6",1.63097176148701
"1608",2,"n","13",400,"25.3.7",-0.169754230920973
"1609",1,"y","13",700,"2.6.3",1.86603281416545
"1610",1,"y","13",700,"5.2.2",1.96914341943729
"1611",1,"n","13",700,"7.4.3",-0.151363797852679
"1612",1,"y","13",700,"11.3.10",1.69253550523396
"1613",1,"n","13",700,"13.6.8",-0.152539200288103
"1614",1,"n","13",700,"26.3.3",-0.0317792204464899
"1615",2,"n","13",700,"14.2.7",-0.0954731747254864
"1616",2,"n","13",700,"16.5.8",-0.128378309081193
"1617",2,"y","13",700,"17.1.5",1.49857645673306
"1618",2,"n","13",700,"22.5.9",-0.127247243442748
"1619",2,"y","13",700,"28.1.9",1.63455006280705
"1620",2,"y","13",700,"30.1.1",1.84499814045636
"1621",1,"n","14",1,"12.3.9",-0.139245139929998
"1622",1,"y","14",1,"13.5.1",-0.189558427033157
"1623",1,"y","14",1,"20.3.4",0.0458789169614082
"1624",1,"y","14",1,"22.1.5",0.0568163823662301
"1625",1,"n","14",1,"23.3.8",-0.21815252353921
"1626",1,"n","14",1,"31.6.7",-0.171066861211294
"1627",2,"y","14",1,"2.3.3",0.189171622423561
"1628",2,"y","14",1,"11.6.3",0.751891503055753
"1629",2,"n","14",1,"12.1.10",-0.116959638564518
"1630",2,"y","14",1,"12.6.3",-0.210150258046876
"1631",2,"n","14",1,"16.2.3",-0.0873243784239863
"1632",2,"n","14",1,"17.5.5",-0.157575955854312
"1633",1,"n","14",50,"5.1.2",0.0493961230091422
"1634",1,"y","14",50,"7.6.7",1.29435652843575
"1635",1,"n","14",50,"10.6.3",-0.0923551714753211
"1636",1,"y","14",50,"13.1.8",0.926741268616909
"1637",1,"y","14",50,"13.2.9",1.04351168514943
"1638",1,"n","14",50,"19.3.6",-0.138323334561072
"1639",2,"y","14",50,"12.3.9",0.716225647635391
"1640",2,"y","14",50,"14.4.9",1.51481276724634
"1641",2,"n","14",50,"23.1.4",-0.176122743270083
"1642",2,"n","14",50,"25.4.9",-0.114933820918695
"1643",2,"y","14",50,"27.1.9",1.53248476094653
"1644",2,"n","14",50,"31.2.6",-0.151415495727433
"1645",1,"y","14",0,"14.2.10",-0.105940378007713
"1646",1,"n","14",0,"18.5.9",-0.192865601461774
"1647",1,"n","14",0,"20.6.8",-0.19868338681564
"1648",1,"y","14",0,"21.6.8",0.189377610512982
"1649",1,"n","14",0,"22.3.6",-0.273750827045396
"1650",1,"y","14",0,"22.6.10",-0.124131810006597
"1651",2,"y","14",0,"2.3.1",0.0760719609327132
"1652",2,"n","14",0,"6.5.4",0.109014564793544
"1653",2,"n","14",0,"9.1.3",-0.128580761647803
"1654",2,"y","14",0,"12.2.1",-0.134188494068529
"1655",2,"y","14",0,"22.2.5",-0.0763282737504769
"1656",2,"n","14",0,"22.3.4",-0.0813910679081391
"1657",1,"n","14",25,"4.6.2",0.0371445302133161
"1658",1,"y","14",25,"9.6.2",1.21446767188905
"1659",1,"y","14",25,"11.6.7",1.08233349604632
"1660",1,"y","14",25,"17.3.4",0.901894059931077
"1661",1,"n","14",25,"21.4.6",-0.269503410790198
"1662",1,"n","14",25,"32.6.10",-0.130784497572487
"1663",2,"n","14",25,"2.4.3",-0.0287178916958048
"1664",2,"n","14",25,"6.2.5",-0.03318687310844
"1665",2,"y","14",25,"15.4.10",0.956140608935767
"1666",2,"n","14",25,"24.2.7",-0.0796959680077154
"1667",2,"y","14",25,"25.2.4",0.397608518782417
"1668",2,"y","14",25,"25.3.3",1.0512282280708
"1669",1,"n","14",10,"2.5.7",-0.197168924536969
"1670",1,"y","14",10,"7.4.9",0.773332933086924
"1671",1,"n","14",10,"14.2.5",-0.120123336560361
"1672",1,"n","14",10,"15.2.7",-0.177077105348754
"1673",1,"y","14",10,"22.4.2",0.39524401145394
"1674",1,"y","14",10,"28.2.2",0.197972772285839
"1675",2,"n","14",10,"2.5.10",-0.0577515355411049
"1676",2,"n","14",10,"6.5.2",-0.0535866831945218
"1677",2,"y","14",10,"13.6.8",0.325920448851442
"1678",2,"y","14",10,"15.5.6",0.648373985605219
"1679",2,"y","14",10,"17.2.5",0.0116641290230316
"1680",2,"n","14",10,"31.1.8",-0.154212863833855
"1681",1,"n","14",1000,"4.6.10",-0.173626433156218
"1682",1,"n","14",1000,"7.1.1",-0.193891356348187
"1683",1,"n","14",1000,"8.4.4",-0.180935652000193
"1684",1,"y","14",1000,"10.4.2",1.70251840042125
"1685",1,"y","14",1000,"11.1.9",1.66460332517728
"1686",1,"y","14",1000,"25.3.7",1.41083928015019
"1687",2,"y","14",1000,"2.1.10",2.03414673756326
"1688",2,"y","14",1000,"7.1.5",0.921381860220915
"1689",2,"n","14",1000,"11.3.10",1.08751070448954
"1690",2,"n","14",1000,"13.6.1",-0.0957632631700318
"1691",2,"y","14",1000,"21.6.4",1.62800805637055
"1692",2,"n","14",1000,"29.6.9",-0.114010733936548
"1693",1,"y","14",100,"5.2.7",1.41207586231102
"1694",1,"n","14",100,"8.2.6",-0.0921296401824605
"1695",1,"n","14",100,"16.3.1",-0.253573119019801
"1696",1,"n","14",100,"26.4.2",-0.171753977734692
"1697",1,"y","14",100,"26.6.3",1.03315740939093
"1698",1,"y","14",100,"27.1.10",1.07274805207412
"1699",2,"n","14",100,"8.1.2",-0.0921474448080694
"1700",2,"y","14",100,"9.4.10",2.0481485096281
"1701",2,"n","14",100,"17.6.6",-0.178541630449588
"1702",2,"y","14",100,"17.6.8",1.45422024464522
"1703",2,"n","14",100,"21.4.7",-0.100624722886263
"1704",2,"y","14",100,"30.1.6",2.1226094497602
"1705",1,"y","14",5,"1.3.1",0.548160474897226
"1706",1,"n","14",5,"12.5.1",-0.144304374313501
"1707",1,"n","14",5,"12.5.10",-0.135926075584238
"1708",1,"y","14",5,"12.6.6",0.161609290361269
"1709",1,"y","14",5,"16.6.9",0.149957496479706
"1710",1,"n","14",5,"19.5.10",-0.119134487131734
"1711",2,"n","14",5,"1.3.3",-0.120653414322238
"1712",2,"y","14",5,"8.3.3",1.17642214669028
"1713",2,"n","14",5,"18.2.6",-0.101837994375471
"1714",2,"n","14",5,"19.5.8",-0.111656580883757
"1715",2,"y","14",5,"30.2.4",0.242756447468213
"1716",2,"y","14",5,"30.3.8",-0.198235026274525
"1717",1,"y","14",400,"3.3.4",1.67357236862136
"1718",1,"n","14",400,"5.6.9",-0.200663011895669
"1719",1,"n","14",400,"19.2.8",-0.148507727222197
"1720",1,"y","14",400,"25.2.4",1.42868191975111
"1721",1,"y","14",400,"27.2.9",1.22697192064061
"1722",1,"n","14",400,"32.6.6",-0.196651627887695
"1723",2,"y","14",400,"17.5.1",0.318701542557642
"1724",2,"y","14",400,"19.6.2",1.47495251393697
"1725",2,"n","14",400,"22.3.8",-0.136249262197944
"1726",2,"n","14",400,"24.5.5",-0.0712701497714439
"1727",2,"y","14",400,"29.4.9",1.76381178276465
"1728",2,"n","14",400,"32.5.1",-0.137038517793408
"1729",1,"y","14",700,"3.6.3",1.67507667589967
"1730",1,"n","14",700,"9.3.3",-0.10884283841101
"1731",1,"n","14",700,"9.3.7",-0.0878999772098752
"1732",1,"y","14",700,"11.6.8",1.25479501687292
"1733",1,"y","14",700,"27.6.2",1.29686254509822
"1734",1,"n","14",700,"31.2.3",-0.0932367014832474
"1735",2,"y","14",700,"5.3.8",0.791957892746756
"1736",2,"n","14",700,"5.6.5",-0.101357060140729
"1737",2,"n","14",700,"10.6.9",-0.105775060178482
"1738",2,"y","14",700,"23.6.8",1.74501424214971
"1739",2,"n","14",700,"29.2.1",-0.0544154458356574
"1740",2,"y","14",700,"31.2.9",1.68553621573008
"1741",1,"n","15",1,"3.4.4",-0.0944182206882659
"1742",1,"n","15",1,"6.2.10",-0.125698296483153
"1743",1,"y","15",1,"15.2.9",-0.0492494961583742
"1744",1,"y","15",1,"15.3.4",-0.18124921697663
"1745",1,"n","15",1,"25.3.10",-0.203356479055931
"1746",1,"y","15",1,"27.1.3",0.0616860821412252
"1747",2,"y","15",1,"2.1.4",0.14572929152775
"1748",2,"n","15",1,"6.2.8",-0.0819783606220786
"1749",2,"y","15",1,"9.5.1",-0.213283949126791
"1750",2,"n","15",1,"14.2.8",-0.105627901501709
"1751",2,"n","15",1,"22.1.9",-0.0875977049602254
"1752",2,"y","15",1,"29.4.6",-0.221200384915138
"1753",1,"n","15",50,"3.3.5",-0.105766766577706
"1754",1,"y","15",50,"4.4.5",1.3146642073296
"1755",1,"y","15",50,"14.2.9",1.07773964901273
"1756",1,"n","15",50,"16.3.3",-0.154706309002581
"1757",1,"y","15",50,"27.2.4",0.670467454430948
"1758",1,"n","15",50,"29.2.3",-0.112719572878106
"1759",2,"y","15",50,"17.1.10",1.29603306272375
"1760",2,"n","15",50,"21.2.5",-0.124248231141882
"1761",2,"n","15",50,"22.2.9",-0.122841486910261
"1762",2,"y","15",50,"23.3.10",1.30327862638055
"1763",2,"y","15",50,"29.5.5",1.66290212751871
"1764",2,"n","15",50,"31.4.3",-0.0902834236457575
"1765",1,"y","15",0,"3.4.7",-0.21790706313188
"1766",1,"n","15",0,"4.2.8",-0.158777213265011
"1767",1,"y","15",0,"4.5.9",-0.131460852779239
"1768",1,"y","15",0,"9.3.4",-0.244778547817087
"1769",1,"n","15",0,"22.2.10",-0.212373878268944
"1770",1,"n","15",0,"31.6.6",-0.185347506093192
"1771",2,"n","15",0,"5.3.10",0.258786637368059
"1772",2,"n","15",0,"8.3.4",-0.0185513625048927
"1773",2,"n","15",0,"9.4.4",-0.0902636152404996
"1774",2,"y","15",0,"24.6.3",-0.230089108586692
"1775",2,"y","15",0,"25.3.8",0.0856804316634248
"1776",2,"y","15",0,"25.6.1",-0.155754453890235
"1777",1,"y","15",25,"1.1.9",1.2100402302764
"1778",1,"y","15",25,"3.4.9",1.28446971919692
"1779",1,"y","15",25,"5.1.5",1.50607960046721
"1780",1,"n","15",25,"7.3.9",-0.160617348965649
"1781",1,"n","15",25,"19.4.10",-0.248636546087122
"1782",1,"n","15",25,"31.1.3",-0.0531229370900742
"1783",2,"n","15",25,"8.6.5",-0.0741955898224249
"1784",2,"n","15",25,"12.2.6",-0.152500708238263
"1785",2,"y","15",25,"14.1.4",0.778328285834413
"1786",2,"y","15",25,"22.3.3",0.80980594961467
"1787",2,"y","15",25,"24.6.10",0.852172189458006
"1788",2,"n","15",25,"27.1.6",-0.112472880160585
"1789",1,"n","15",10,"5.4.10",0.247325603905273
"1790",1,"n","15",10,"6.2.7",-0.173880005625831
"1791",1,"y","15",10,"14.5.8",0.612070738496335
"1792",1,"n","15",10,"24.5.10",-0.0320851285971385
"1793",1,"y","15",10,"26.3.1",0.431615533394108
"1794",1,"y","15",10,"29.4.1",0.36051742881083
"1795",2,"y","15",10,"3.2.9",0.741186827175408
"1796",2,"n","15",10,"8.5.9",-0.117671599413072
"1797",2,"y","15",10,"18.4.3",0.201925531095178
"1798",2,"y","15",10,"19.5.6",0.401378776522419
"1799",2,"n","15",10,"30.6.3",-0.152152726690576
"1800",2,"n","15",10,"31.2.1",-0.121235674928457
"1801",1,"n","15",1000,"7.4.6",-0.0961614455679838
"1802",1,"y","15",1000,"14.1.7",1.60748571811319
"1803",1,"n","15",1000,"22.1.1",-0.183374013655118
"1804",1,"n","15",1000,"23.2.6",-0.166231142536988
"1805",1,"y","15",1000,"26.4.4",1.28071893807478
"1806",1,"y","15",1000,"30.2.7",1.28348430182509
"1807",2,"y","15",1000,"3.6.6",2.05861140671927
"1808",2,"n","15",1000,"7.3.2",0.0476115351297997
"1809",2,"y","15",1000,"10.4.8",0.220004629208721
"1810",2,"y","15",1000,"12.4.3",1.41649010546963
"1811",2,"n","15",1000,"23.4.9",0.86651305532373
"1812",2,"n","15",1000,"27.4.4",-0.148296698693895
"1813",1,"n","15",100,"2.5.5",-0.160937884827789
"1814",1,"y","15",100,"8.2.1",0.694712340948103
"1815",1,"n","15",100,"9.2.5",-0.130789086275326
"1816",1,"n","15",100,"18.3.3",-0.121193098281906
"1817",1,"y","15",100,"24.6.3",1.14677818930991
"1818",1,"y","15",100,"30.1.2",0.722047652692748
"1819",2,"n","15",100,"8.3.5",-0.0683051690036117
"1820",2,"y","15",100,"19.6.6",1.78470304885473
"1821",2,"y","15",100,"28.6.1",1.54870347893911
"1822",2,"n","15",100,"30.2.10",-0.149798209120211
"1823",2,"y","15",100,"31.6.5",1.65812995965043
"1824",2,"n","15",100,"32.1.6",-0.153511734489061
"1825",1,"n","15",5,"5.2.9",-0.0969138792434607
"1826",1,"y","15",5,"9.1.2",0.585263630204016
"1827",1,"y","15",5,"12.3.4",0.482621653517328
"1828",1,"n","15",5,"19.2.2",-0.138226492172186
"1829",1,"n","15",5,"23.6.3",-0.210400153718212
"1830",1,"y","15",5,"32.2.2",0.201359507293735
"1831",2,"y","15",5,"1.1.2",0.316683009245951
"1832",2,"n","15",5,"6.6.9",-0.0534908738624361
"1833",2,"n","15",5,"17.4.9",-0.132851545098931
"1834",2,"y","15",5,"23.4.1",0.293125602621664
"1835",2,"n","15",5,"28.3.9",-0.105123898015065
"1836",2,"y","15",5,"31.1.4",0.307207493264768
"1837",1,"n","15",400,"2.6.10",-0.0935226255244241
"1838",1,"y","15",400,"3.1.9",1.78560340457232
"1839",1,"y","15",400,"4.3.9",1.57965518135198
"1840",1,"n","15",400,"10.3.9",-0.0969891251970537
"1841",1,"n","15",400,"12.1.2",-0.0647710417353593
"1842",1,"y","15",400,"30.2.10",1.38790994784316
"1843",2,"n","15",400,"5.3.2",-0.0568314357947583
"1844",2,"n","15",400,"6.3.2",-0.0779321331778694
"1845",2,"y","15",400,"9.1.9",1.87769475178137
"1846",2,"y","15",400,"22.3.6",1.56346796214484
"1847",2,"n","15",400,"28.1.5",-0.0908464988574609
"1848",2,"y","15",400,"29.6.6",1.9541201709537
"1849",1,"y","15",700,"10.1.9",0.79855374156279
"1850",1,"n","15",700,"10.5.1",-0.131552337028309
"1851",1,"y","15",700,"17.5.1",1.27567994750361
"1852",1,"n","15",700,"20.5.10",-0.167929877327119
"1853",1,"n","15",700,"22.5.2",-0.292033526396305
"1854",1,"y","15",700,"32.2.4",1.45528120519334
"1855",2,"y","15",700,"4.6.4",1.70131867753686
"1856",2,"y","15",700,"7.6.4",1.72595548228828
"1857",2,"n","15",700,"11.6.9",-0.0664759384201334
"1858",2,"y","15",700,"12.3.1",1.4239966115499
"1859",2,"n","15",700,"21.6.2",-0.105517106530547
"1860",2,"n","15",700,"22.5.1",-0.132135327772299
"1861",1,"y","all",1,"1.1.1",-0.178912568393373
"1862",1,"y","all",1,"4.5.2",-0.230919210009872
"1863",1,"n","all",1,"14.5.6",-0.141721668336202
"1864",1,"n","all",1,"17.1.9",-0.216764454324502
"1865",1,"y","all",1,"18.3.2",-0.437845561204133
"1866",1,"n","all",1,"21.2.10",-0.249171046944034
"1867",2,"y","all",1,"2.5.5",-0.207774144392329
"1868",2,"n","all",1,"11.4.6",-0.0601092374713224
"1869",2,"y","all",1,"17.1.3",-0.150651193514112
"1870",2,"n","all",1,"17.4.2",-0.109476456164142
"1871",2,"n","all",1,"22.6.1",0.0372500441562911
"1872",1,"y","all",50,"1.3.3",0.353765538890965
"1873",1,"y","all",50,"8.6.3",0.955897552209377
"1874",1,"n","all",50,"13.5.7",-0.141358736639465
"1875",1,"n","all",50,"16.3.6",-0.260209237998536
"1876",1,"y","all",50,"17.6.1",0.474559132337464
"1877",1,"n","all",50,"28.2.10",-0.169003718968215
"1878",2,"y","all",50,"7.2.9",1.1149864420224
"1879",2,"y","all",50,"13.5.3",0.75529990711159
"1880",2,"n","all",50,"16.2.7",-0.100457321394142
"1881",2,"n","all",50,"16.6.2",-0.125603525711359
"1882",2,"n","all",50,"28.5.7",-0.168756797233189
"1883",2,"y","all",50,"32.3.7",1.06281062342361
"1884",1,"n","all",0,"2.6.5",-0.166253017497938
"1885",1,"y","all",0,"3.4.6",-0.180562074996739
"1886",1,"n","all",0,"7.3.4",-0.107408244956242
"1887",1,"n","all",0,"12.3.1",-0.130984102502804
"1888",1,"y","all",0,"18.1.8",-0.237595343857972
"1889",1,"y","all",0,"21.1.10",-0.234857423214192
"1890",2,"y","all",0,"1.5.3",-0.179232183979753
"1891",2,"n","all",0,"2.6.4",0.00622700459332389
"1892",2,"n","all",0,"10.3.1",-0.103067548483873
"1893",2,"y","all",0,"18.3.5",-0.19032753745755
"1894",2,"y","all",0,"27.1.3",-0.167186936307563
"1895",2,"n","all",0,"32.1.3",-0.132634894401368
"1896",1,"n","all",25,"1.6.9",-0.0882169262950216
"1897",1,"y","all",25,"4.1.6",-0.153018763275541
"1898",1,"n","all",25,"5.5.8",0.118975499286572
"1899",1,"n","all",25,"8.4.8",-0.23171002142538
"1900",1,"y","all",25,"21.1.5",0.399268003709973
"1901",1,"y","all",25,"21.6.4",0.577309598908045
"1902",2,"n","all",25,"1.6.1",-0.0974497436427708
"1903",2,"n","all",25,"5.6.4",-0.116281717704813
"1904",2,"y","all",25,"11.1.5",0.585704024289773
"1905",2,"y","all",25,"13.1.5",0.498644862478942
"1906",2,"n","all",25,"13.3.10",0.050278249847691
"1907",2,"y","all",25,"18.5.1",0.499219183817252
"1908",1,"y","all",10,"11.2.8",0.476768983516318
"1909",1,"n","all",10,"20.5.3",-0.244925160256093
"1910",1,"n","all",10,"21.6.1",-0.310210295864446
"1911",1,"n","all",10,"31.2.4",0.0451414217992668
"1912",1,"y","all",10,"32.2.1",-0.139333476941439
"1913",1,"y","all",10,"32.4.1",-0.130610468809182
"1914",2,"n","all",10,"5.1.4",-0.124984781484732
"1915",2,"y","all",10,"25.1.7",-0.150867291627315
"1916",2,"n","all",10,"25.3.10",-0.0385846975243263
"1917",2,"y","all",10,"25.6.10",0.358548235974115
"1918",2,"y","all",10,"26.2.4",0.601717064916527
"1919",2,"n","all",10,"30.6.8",-0.113166106760404
"1920",1,"y","all",1000,"2.4.2",1.69786794597681
"1921",1,"n","all",1000,"8.1.3",-0.138150452937945
"1922",1,"n","all",1000,"8.1.8",-0.0624854558906935
"1923",1,"n","all",1000,"13.4.2",-0.214016507181901
"1924",1,"y","all",1000,"15.1.2",1.34524200417553
"1925",1,"y","all",1000,"32.5.1",1.42059095271347
"1926",2,"n","all",1000,"10.4.4",-0.0647827251117423
"1927",2,"y","all",1000,"10.6.2",2.10133054974909
"1928",2,"n","all",1000,"21.3.7",-0.134290002842044
"1929",2,"n","all",1000,"23.6.1",0.699368697063636
"1930",2,"y","all",1000,"24.2.8",1.680998468149
"1931",2,"y","all",1000,"29.1.8",2.02660682362921
"1932",1,"y","all",100,"5.1.9",0.877730792816248
"1933",1,"n","all",100,"7.2.7",-0.13257800106517
"1934",1,"y","all",100,"11.1.4",1.26722791949122
"1935",1,"y","all",100,"11.1.7",1.06219669201762
"1936",1,"n","all",100,"19.1.1",-0.168145460312569
"1937",1,"n","all",100,"23.1.6",-0.222801148319092
"1938",2,"y","all",100,"2.2.9",0.713781719757168
"1939",2,"n","all",100,"9.2.8",-0.118857719860181
"1940",2,"y","all",100,"9.4.8",1.4045915434917
"1941",2,"y","all",100,"22.1.4",1.37661226813454
"1942",2,"n","all",100,"24.5.1",-0.131884197108556
"1943",2,"n","all",100,"25.5.1",-0.093828356584482
"1944",1,"n","all",5,"22.4.3",-0.312621447952758
"1945",1,"y","all",5,"24.5.5",-0.173959153751839
"1946",1,"n","all",5,"26.1.9",-0.111649092169095
"1947",1,"n","all",5,"27.1.9",-0.111056381204663
"1948",1,"y","all",5,"29.6.6",0.141696092343351
"1949",1,"y","all",5,"30.3.3",0.185515705425609
"1950",2,"n","all",5,"5.5.8",0.0557042061051576
"1951",2,"n","all",5,"12.1.5",-0.135509552217688
"1952",2,"y","all",5,"14.5.7",-0.180558220875596
"1953",2,"y","all",5,"16.6.1",-0.172515219140919
"1954",2,"n","all",5,"20.2.8",-0.0867754717808882
"1955",2,"y","all",5,"20.3.9",0.00702643460650834
"1956",1,"y","all",400,"9.5.3",1.45636787192122
"1957",1,"n","all",400,"21.5.3",-0.335875599062736
"1958",1,"y","all",400,"22.1.10",1.4600235487834
