"","block","Chlamy","mic","salt","well.ID","r.exp"
"959",1,"n","8",4,"9.2.6",-0.208993008506456
"960",1,"n","8",4,"13.2.5",-0.0969928424199217
"961",1,"y","8",4,"16.3.7",0.229427223729569
"962",1,"y","8",4,"19.4.4",0.20212278165706
"963",1,"y","8",4,"22.3.1",0.321315606216742
"964",1,"n","8",4,"24.1.6",-0.233079161526442
"965",2,"n","8",4,"12.6.2",-0.0702689975694675
"966",2,"n","8",4,"14.4.3",-0.0740138589880864
"967",2,"y","8",4,"20.5.6",0.220642456913543
"968",2,"n","8",4,"21.6.3",-0.0972674439195599
"969",2,"y","8",4,"29.5.2",0.380092047854531
"970",2,"y","8",4,"32.2.10",0.179558762140835
"971",1,"n","8",12,"7.6.10",-0.16937784655217
"972",1,"n","8",12,"9.6.7",-0.00697508618536925
"973",1,"y","8",12,"18.2.2",-0.151124144169108
"974",1,"n","8",12,"21.5.5",-0.14613700781456
"975",1,"y","8",12,"25.2.1",-0.215142592330927
"976",1,"y","8",12,"31.5.8",0.0879774478756106
"977",2,"n","8",12,"5.1.6",-0.0910938703803528
"978",2,"y","8",12,"10.2.10",-0.140017120228389
"979",2,"n","8",12,"10.5.8",-0.0840465330094214
"980",2,"y","8",12,"18.3.1",0.0206565498941048
"981",2,"n","8",12,"30.6.4",-0.13257539145445
"982",2,"y","8",12,"31.5.2",-0.176491535781185
"983",1,"n","8",10.67,"2.6.6",-0.00598544576901953
"984",1,"n","8",10.67,"4.2.2",-0.0993389751505203
"985",1,"n","8",10.67,"9.1.1",-0.195755815354939
"986",1,"y","8",10.67,"13.5.6",0.0304806690819054
"987",1,"y","8",10.67,"20.4.5",-0.241997483300515
"988",1,"y","8",10.67,"24.2.7",0.0249801422753447
"989",2,"n","8",10.67,"3.3.3",-0.119930484896806
"990",2,"y","8",10.67,"4.1.2",-0.20231112365653
"991",2,"n","8",10.67,"5.4.4",-0.0531376946103058
"992",2,"n","8",10.67,"10.4.3",0.0507817475178496
"993",2,"y","8",10.67,"14.5.4",-0.0954059835031489
"994",2,"y","8",10.67,"25.2.9",-0.158356060126793
"995",1,"n","8",6.67,"3.2.7",-0.0996568957578226
"996",1,"n","8",6.67,"5.2.8",-0.170393323872572
"997",1,"y","8",6.67,"12.4.9",0.117817856506828
"998",1,"n","8",6.67,"19.1.5",0.0495976479266831
"999",1,"y","8",6.67,"19.6.5",0.0881662088653468
"1000",1,"y","8",6.67,"31.6.2",-0.0461244168851628
"1001",2,"n","8",6.67,"3.6.2",-0.0992571096351658
"1002",2,"y","8",6.67,"9.2.5",0.20271887196944
"1003",2,"y","8",6.67,"11.3.4",0.0221697626033167
"1004",2,"y","8",6.67,"14.6.10",0.145033844427884
"1005",2,"n","8",6.67,"17.2.7",-0.122928510257907
"1006",2,"n","8",6.67,"30.5.1",-0.16811529948233
"1007",1,"y","8",5.33,"10.1.8",0.153896575457792
"1008",1,"n","8",5.33,"12.2.6",0.132438452229558
"1009",1,"n","8",5.33,"16.2.10",1.54386672480852
"1010",1,"y","8",5.33,"27.1.7",0.0952165690931639
"1011",1,"y","8",5.33,"27.3.8",0.0786165108632545
"1012",1,"n","8",5.33,"32.6.9",-0.143875794257309
"1013",2,"n","8",5.33,"2.1.9",-0.13282044056577
"1014",2,"y","8",5.33,"6.4.1",0.205623501644761
"1015",2,"n","8",5.33,"22.2.6",-0.118858862166778
"1016",2,"y","8",5.33,"22.4.3",0.232613177904821
"1017",2,"y","8",5.33,"28.3.6",0.288779359367076
"1018",2,"n","8",5.33,"28.6.5",-0.13803495674935
"1019",1,"y","9",9.33,"5.1.10",0.303449923136919
"1020",1,"y","9",9.33,"10.3.4",0.143390419535432
"1021",1,"n","9",9.33,"20.2.1",-0.170602033822774
"1022",1,"y","9",9.33,"25.4.7",-0.129914783263815
"1023",1,"n","9",9.33,"27.3.10",-0.16916931610674
"1024",1,"n","9",9.33,"28.4.2",-0.154022453016972
"1025",2,"y","9",9.33,"4.1.5",-0.101204188256398
"1026",2,"n","9",9.33,"12.6.7",-0.0691312388034149
"1027",2,"y","9",9.33,"24.3.1",-0.127179364286235
"1028",2,"y","9",9.33,"24.4.8",-0.0978133710477305
"1029",2,"n","9",9.33,"25.6.8",-0.160666092686483
"1030",2,"n","9",9.33,"29.4.5",-0.0801239151303635
"1031",1,"n","9",1.33,"8.1.2",-0.113839467392811
"1032",1,"y","9",1.33,"18.4.5",0.445258872437207
"1033",1,"n","9",1.33,"19.1.3",-0.194123229333207
"1034",1,"y","9",1.33,"28.3.6",0.93572832522839
"1035",1,"y","9",1.33,"30.1.3",0.931374726448641
"1036",1,"n","9",1.33,"30.2.8",-0.152707456384582
"1037",2,"n","9",1.33,"17.1.6",-0.0963749201790823
"1038",2,"n","9",1.33,"24.5.10",-0.0803420329666105
"1039",2,"y","9",1.33,"30.1.7",1.30810182343889
"1040",2,"n","9",1.33,"30.4.5",-0.119926452087949
"1041",2,"y","9",1.33,"31.6.9",1.75003039621935
"1042",2,"y","9",1.33,"32.6.2",1.26190809459349
"1043",1,"n","9",2.67,"2.1.7",-0.17135041325567
"1044",1,"n","9",2.67,"6.1.7",-0.0473800509821133
"1045",1,"n","9",2.67,"7.2.8",-0.116858564742394
"1046",1,"y","9",2.67,"14.5.4",0.426072552030364
"1047",1,"y","9",2.67,"23.2.7",0.268787269961487
"1048",1,"y","9",2.67,"30.1.9",0.440615124374617
"1049",2,"y","9",2.67,"9.3.10",0.885884954192928
"1050",2,"y","9",2.67,"11.5.7",0.753660699103445
"1051",2,"y","9",2.67,"22.1.10",0.622051150711469
"1052",2,"n","9",2.67,"25.6.7",-0.118992790486061
"1053",2,"n","9",2.67,"26.4.8",-0.101210495422243
"1054",2,"n","9",2.67,"28.4.4",-0.184039740088374
"1055",1,"n","9",8,"13.5.5",-0.155714868368374
"1056",1,"n","9",8,"15.2.8",-0.163556687614786
"1057",1,"n","9",8,"23.5.4",-0.254829460899014
"1058",1,"y","9",8,"24.5.4",0.0409268373409651
"1059",1,"y","9",8,"30.4.1",-0.0834421786792471
"1060",1,"y","9",8,"30.5.8",0.0597701686193083
"1061",2,"y","9",8,"10.2.7",0.0985265476659317
"1062",2,"n","9",8,"14.1.8",-0.115722735334086
"1063",2,"n","9",8,"15.2.5",-0.134420642204365
"1064",2,"y","9",8,"16.1.4",-0.0550956995852228
"1065",2,"y","9",8,"19.6.5",-0.0865027005874747
"1066",2,"n","9",8,"22.5.3",-0.118014086135505
"1067",1,"y","9",0,"8.1.6",1.66797705550495
"1068",1,"n","9",0,"9.2.10",-0.0596159734854167
"1069",1,"y","9",0,"16.3.10",0.478309449776339
"1070",1,"n","9",0,"23.5.1",-0.249798829679308
"1071",1,"y","9",0,"24.1.8",1.40258473831413
"1072",1,"n","9",0,"24.4.4",-0.0634589259461454
"1073",2,"y","9",0,"3.6.3",2.08630884268208
"1074",2,"y","9",0,"8.5.6",1.85723736559402
"1075",2,"y","9",0,"11.3.9",1.82349823414471
"1076",2,"n","9",0,"13.6.7",-0.119338566220561
"1077",2,"n","9",0,"25.3.2",-0.138393994985815
"1078",2,"n","9",0,"28.6.10",-0.142881460688838
"1079",1,"y","9",4,"12.6.3",0.291258659742588
"1080",1,"n","9",4,"14.4.10",-0.163382297857201
"1081",1,"n","9",4,"16.6.4",0.317366761169385
"1082",1,"y","9",4,"26.3.9",0.236923458540377
"1083",1,"y","9",4,"28.5.7",0.198532882879439
"1084",1,"n","9",4,"29.1.9",-0.16300685586319
"1085",2,"n","9",4,"4.4.10",-0.0595163272906579
"1086",2,"y","9",4,"11.4.10",0.325581794463192
"1087",2,"n","9",4,"16.2.9",-0.116554469832675
"1088",2,"y","9",4,"17.1.7",0.277134253478886
"1089",2,"y","9",4,"18.1.8",0.437942194584447
"1090",2,"n","9",4,"28.5.6",-0.184622145367779
"1091",1,"y","9",12,"1.3.9",-0.163554380274425
"1092",1,"y","9",12,"3.1.1",-0.215699038957579
"1093",1,"n","9",12,"4.5.10",-0.0119817187837451
"1094",1,"n","9",12,"21.3.5",-0.266258730350676
"1095",1,"n","9",12,"25.1.4",-0.111845641837208
"1096",1,"y","9",12,"26.4.8",-0.219226034694205
"1097",2,"y","9",12,"3.1.4",-0.131009295284265
"1098",2,"n","9",12,"14.1.7",-0.0875454548429256
"1099",2,"y","9",12,"15.1.5",-0.137140654997507
"1100",2,"n","9",12,"19.1.2",-0.093467243723834
"1101",2,"n","9",12,"21.5.8",-0.0777022522364487
"1102",2,"y","9",12,"25.6.2",-0.119323179769366
"1103",1,"y","9",10.67,"4.2.7",-0.165448582579478
"1104",1,"y","9",10.67,"6.3.2",-0.152255733435745
"1105",1,"y","9",10.67,"10.1.10",-0.172556687085864
"1106",1,"n","9",10.67,"18.5.4",-0.188172280057978
"1107",1,"n","9",10.67,"20.1.2",-0.168692624586136
"1108",1,"n","9",10.67,"29.3.7",-0.144803250712912
"1109",2,"y","9",10.67,"8.1.8",-0.145846434623348
"1110",2,"y","9",10.67,"10.4.10",-0.100193719660061
"1111",2,"n","9",10.67,"13.3.2",-0.107886004490128
"1112",2,"y","9",10.67,"26.5.9",-0.180465053625798
"1113",2,"n","9",10.67,"27.2.2",0.121062392653974
"1114",2,"n","9",10.67,"32.2.9",-0.102380616073563
"1115",1,"n","9",6.67,"5.3.3",-0.129458205481417
"1116",1,"y","9",6.67,"13.5.3",0.322318545738112
"1117",1,"n","9",6.67,"19.2.6",-0.218575377261565
"1118",1,"y","9",6.67,"22.2.3",0.184037253417622
"1119",1,"y","9",6.67,"27.4.7",0.0913452833096364
"1120",1,"n","9",6.67,"29.2.6",-0.133058889675673
"1121",2,"n","9",6.67,"4.6.2",-0.115186574719398
"1122",2,"n","9",6.67,"7.5.4",-0.0697383487156214
"1123",2,"y","9",6.67,"11.4.4",0.14375676128878
"1124",2,"y","9",6.67,"15.5.8",0.2517193122935
"1125",2,"y","9",6.67,"17.3.6",0.236921500224242
"1126",2,"n","9",6.67,"18.1.1",-0.10621712840622
"1127",1,"n","9",5.33,"8.2.2",-0.0835893462291279
"1128",1,"y","9",5.33,"11.4.4",0.206706386112991
"1129",1,"y","9",5.33,"11.5.8",0.282303792630226
"1130",1,"n","9",5.33,"22.6.1",-0.301832543925935
"1131",1,"n","9",5.33,"27.2.3",-0.146324514070961
"1132",1,"y","9",5.33,"28.1.2",0.161759949977807
"1133",2,"n","9",5.33,"3.2.2",-0.0429939993510932
"1134",2,"y","9",5.33,"4.4.2",0.250757874477106
"1135",2,"y","9",5.33,"12.2.4",0.188762709777129
"1136",2,"n","9",5.33,"19.2.1",-0.146914485579776
"1137",2,"n","9",5.33,"30.5.3",-0.108709816663137
"1138",2,"y","9",5.33,"31.5.5",0.294290903362431
"1139",1,"n","10",9.33,"2.3.6",-0.117735005628556
"1140",1,"y","10",9.33,"3.5.10",0.111913014881848
"1141",1,"y","10",9.33,"7.1.2",-0.140161885262619
"1142",1,"n","10",9.33,"9.2.4",-0.150853391150507
"1143",1,"n","10",9.33,"14.1.6",-0.12470444931868
"1144",1,"y","10",9.33,"17.3.1",-0.0433163830045815
"1145",2,"n","10",9.33,"2.2.3",-0.13805488127617
"1146",2,"y","10",9.33,"5.3.5",-0.176111732549229
"1147",2,"y","10",9.33,"22.3.7",-0.10657215998391
"1148",2,"n","10",9.33,"25.6.6",-0.0781501916549096
"1149",2,"n","10",9.33,"27.5.3",-0.0602241019241395
"1150",2,"y","10",9.33,"28.4.6",-0.149093957358941
"1151",1,"y","10",1.33,"2.1.8",1.59776252698474
"1152",1,"n","10",1.33,"3.1.4",-0.128632536998568
"1153",1,"y","10",1.33,"3.1.8",1.19685464655929
"1154",1,"n","10",1.33,"12.5.7",-0.12332926568024
"1155",1,"n","10",1.33,"13.5.9",-0.10435360894523
"1156",1,"y","10",1.33,"21.5.9",1.03127774300421
"1157",2,"y","10",1.33,"3.1.5",1.38869268850924
"1158",2,"n","10",1.33,"3.5.1",-0.134169877952143
"1159",2,"y","10",1.33,"4.6.3",1.45795397942818
"1160",2,"n","10",1.33,"9.4.9",0.0390692813270188
"1161",2,"y","10",1.33,"23.6.2",1.01122222175101
"1162",2,"n","10",1.33,"26.5.10",-0.105169860786185
"1163",1,"y","10",2.67,"4.4.1",0.514291740649487
"1164",1,"n","10",2.67,"8.3.7",-0.159837604120728
"1165",1,"n","10",2.67,"16.1.1",0.25393493362862
"1166",1,"y","10",2.67,"22.2.7",0.503051912682077
"1167",1,"y","10",2.67,"22.4.1",0.383484844997743
"1168",1,"n","10",2.67,"27.2.1",-0.167021579627448
"1169",2,"n","10",2.67,"1.3.8",0.0428908121419238
"1170",2,"y","10",2.67,"6.3.10",0.844834530972283
"1171",2,"y","10",2.67,"7.2.2",0.849703721452678
"1172",2,"n","10",2.67,"18.5.2",-0.145811538942753
"1173",2,"y","10",2.67,"21.3.3",0.18178202189271
"1174",2,"n","10",2.67,"22.3.5",-0.0781622493570203
"1175",1,"n","10",8,"1.2.7",-0.0562602064277137
"1176",1,"n","10",8,"6.5.1",-0.103267220210662
"1177",1,"y","10",8,"8.2.10",0.105919615838283
"1178",1,"y","10",8,"11.1.3",0.791390707397839
"1179",1,"y","10",8,"31.1.9",-0.14163412818575
"1180",1,"n","10",8,"32.3.6",-0.172730577130042
"1181",2,"n","10",8,"2.4.4",-0.0785463931090813
"1182",2,"y","10",8,"3.6.9",-0.160653739314325
"1183",2,"n","10",8,"13.2.2",-0.139439063649703
"1184",2,"y","10",8,"16.2.10",0.0541893872901406
"1185",2,"y","10",8,"27.4.5",-0.13098112745975
"1186",2,"n","10",8,"27.5.8",-0.192909298060394
"1187",1,"y","10",0,"1.3.6",1.67954986773143
"1188",1,"n","10",0,"2.2.10",-0.190549765964777
"1189",1,"n","10",0,"9.5.4",-0.122533760476973
"1190",1,"y","10",0,"11.2.6",1.28327042946556
"1191",1,"n","10",0,"19.6.8",-0.180196693722749
"1192",1,"y","10",0,"30.3.8",1.28998932666804
"1193",2,"n","10",0,"4.2.10",-0.0530386463451257
"1194",2,"y","10",0,"7.1.7",1.98989966175251
"1195",2,"y","10",0,"21.3.2",1.50051704078766
"1196",2,"n","10",0,"24.1.8",1.1658749459585
"1197",2,"n","10",0,"27.2.3",-0.172337389803695
"1198",2,"y","10",0,"28.1.10",1.67596079902498
"1199",1,"y","10",4,"2.6.7",0.566709344447927
"1200",1,"y","10",4,"9.1.6",0.368049907942501
"1201",1,"y","10",4,"10.1.4",0.254972712414658
"1202",1,"n","10",4,"13.5.10",-0.182550981692044
"1203",1,"n","10",4,"20.5.1",-0.246103323032195
"1204",1,"n","10",4,"21.5.7",-0.267157004682043
"1205",2,"y","10",4,"8.6.6",0.134840277601032
"1206",2,"n","10",4,"13.1.4",-0.0734518043204768
"1207",2,"y","10",4,"13.5.4",0.459240096647089
"1208",2,"n","10",4,"14.5.3",-0.0986559886145741
"1209",2,"n","10",4,"20.3.3",-0.073601581533866
"1210",2,"y","10",4,"28.4.7",0.368994258737469
"1211",1,"n","10",12,"20.1.7",-0.233073367931071
"1212",1,"n","10",12,"23.4.3",-0.252928744497981
"1213",1,"n","10",12,"27.4.9",-0.170589683161055
"1214",1,"y","10",12,"28.3.5",-0.169452671749225
"1215",1,"y","10",12,"30.3.7",-0.204158884437925
"1216",1,"y","10",12,"32.2.5",-0.176792550802082
"1217",2,"n","10",12,"4.5.5",-0.109929570847775
"1218",2,"n","10",12,"11.1.6",-0.118879786649816
"1219",2,"y","10",12,"11.3.1",-0.231347327757444
"1220",2,"n","10",12,"20.3.5",-0.0670408228146536
"1221",2,"y","10",12,"25.5.6",-0.156062881487777
"1222",2,"y","10",12,"31.1.2",-0.218397289769117
"1223",1,"n","10",10.67,"11.2.4",-0.246401020399061
"1224",1,"y","10",10.67,"11.4.10",0.247646557156048
"1225",1,"n","10",10.67,"22.6.2",-0.326395326114713
"1226",1,"y","10",10.67,"24.3.1",-0.145536742671972
"1227",1,"n","10",10.67,"27.1.2",-0.177430640498418
"1228",1,"y","10",10.67,"29.2.5",-0.203022125083254
"1229",2,"y","10",10.67,"2.3.5",-0.199351994957072
"1230",2,"y","10",10.67,"7.4.10",-0.154370403418401
"1231",2,"n","10",10.67,"12.4.8",-0.103944510463747
"1232",2,"n","10",10.67,"20.4.7",-0.158379863846164
"1233",2,"n","10",10.67,"23.5.10",-0.139506207740528
"1234",2,"y","10",10.67,"26.6.5",-0.173510216544324
"1235",1,"y","10",6.67,"4.1.5",0.129397068074781
"1236",1,"y","10",6.67,"5.4.6",0.135748489620223
"1237",1,"n","10",6.67,"27.3.3",-0.144973607782018
"1238",1,"n","10",6.67,"27.5.1",-0.11656626118904
"1239",1,"n","10",6.67,"30.2.2",-0.0967860430648521
"1240",1,"y","10",6.67,"32.3.4",-0.0614431270679501
"1241",2,"y","10",6.67,"1.2.3",0.150232152569661
"1242",2,"y","10",6.67,"18.3.4",0.0444998066587015
"1243",2,"n","10",6.67,"19.3.6",-0.137484187855924
"1244",2,"n","10",6.67,"20.6.3",-0.130655909252287
"1245",2,"n","10",6.67,"21.5.9",-0.0889813596752333
"1246",2,"y","10",6.67,"24.5.3",-0.101387736774556
"1247",1,"n","10",5.33,"5.4.4",-0.133394658093753
"1248",1,"n","10",5.33,"9.2.8",-0.145736319368803
"1249",1,"y","10",5.33,"11.3.6",0.194208084814097
"1250",1,"n","10",5.33,"22.6.3",-0.303242407828062
"1251",1,"y","10",5.33,"27.4.3",0.201000015219411
"1252",1,"y","10",5.33,"29.1.6",0.0408241329203775
"1253",2,"y","10",5.33,"2.2.1",0.339121580320267
"1254",2,"n","10",5.33,"2.6.5",-0.108801620427973
"1255",2,"n","10",5.33,"13.3.8",-0.0736870099255678
"1256",2,"y","10",5.33,"23.6.6",0.110290689141156
"1257",2,"y","10",5.33,"27.2.9",0.0650823768159912
"1258",2,"n","10",5.33,"32.6.5",-0.178532932357995
"1259",1,"y","11",9.33,"9.5.8",0.032027040508422
"1260",1,"y","11",9.33,"13.6.9",-0.200888083608676
"1261",1,"n","11",9.33,"21.1.1",0.0248849887244227
"1262",1,"n","11",9.33,"23.3.1",-0.0808558018658365
"1263",1,"y","11",9.33,"29.4.2",0.0250473444982921
"1264",2,"n","11",9.33,"30.3.5",-0.128488504587852
"1265",2,"n","11",9.33,"1.4.10",-0.0928909685787475
"1266",2,"y","11",9.33,"7.1.2",0.148379607414773
"1267",2,"n","11",9.33,"16.3.4",-0.124992212463808
"1268",2,"y","11",9.33,"29.3.4",-0.120869775418345
"1269",2,"y","11",9.33,"30.1.9",-0.0868290951307746
"1270",1,"y","11",1.33,"10.6.6",0.823541572871027
"1271",1,"y","11",1.33,"19.6.1",0.782357769785707
"1272",1,"n","11",1.33,"24.4.7",-0.0538413875201693
"1273",1,"n","11",1.33,"30.6.4",-0.194654260886176
"1274",1,"y","11",1.33,"30.6.9",0.763068325661097
"1275",1,"n","11",1.33,"31.2.8",-0.0343103580273442
"1276",2,"n","11",1.33,"9.6.9",-0.0786703197485818
"1277",2,"y","11",1.33,"14.1.2",0.339955902923495
"1278",2,"y","11",1.33,"16.1.10",0.427164041540085
"1279",2,"n","11",1.33,"20.1.8",-0.0817938929241035
"1280",2,"n","11",1.33,"25.5.5",-0.11019289871491
"1281",2,"y","11",1.33,"27.6.9",0.40147129126555
"1282",1,"y","11",2.67,"10.5.3",0.254341252855732
"1283",1,"y","11",2.67,"15.2.3",0.440968565082309
"1284",1,"n","11",2.67,"20.1.8",-0.158079453100822
"1285",1,"n","11",2.67,"21.6.5",-0.212906468635606
"1286",1,"n","11",2.67,"23.3.6",-0.0560132614646683
"1287",1,"y","11",2.67,"31.1.7",0.309181649891162
"1288",2,"y","11",2.67,"2.1.6",0.556501817116428
"1289",2,"y","11",2.67,"5.5.4",0.588075594767532
"1290",2,"n","11",2.67,"9.6.3",-0.0662561336663803
"1291",2,"y","11",2.67,"11.5.9",0.471578459364003
"1292",2,"n","11",2.67,"21.2.9",-0.117541486646736
"1293",2,"n","11",2.67,"26.3.7",-0.1304418928764
"1294",1,"n","11",8,"5.4.8",-0.0190780534651079
"1295",1,"y","11",8,"7.4.10",0.0778016807422341
"1296",1,"n","11",8,"19.6.10",-0.00887447361431247
"1297",1,"n","11",8,"20.6.3",-0.104693355666777
"1298",1,"y","11",8,"22.3.8",-0.00175164551859113
"1299",1,"y","11",8,"31.2.2",0.138124340916945
"1300",2,"y","11",8,"4.2.7",0.118022251583602
"1301",2,"y","11",8,"4.6.10",0.151195320632276
"1302",2,"n","11",8,"8.6.8",-0.0243723207679545
"1303",2,"n","11",8,"15.4.8",-0.126031376204588
"1304",2,"n","11",8,"27.5.10",-0.111952991289587
"1305",2,"y","11",8,"27.6.7",0.0624362838949129
"1306",1,"n","11",0,"2.2.1",0.232843488324925
"1307",1,"y","11",0,"2.3.4",1.49676032033563
"1308",1,"n","11",0,"9.3.5",-0.0213089192911014
"1309",1,"y","11",0,"26.1.4",1.33781177892333
"1310",1,"y","11",0,"26.3.6",1.28319794533267
"1311",1,"n","11",0,"27.3.9",-0.0836200991825549
"1312",2,"n","11",0,"6.1.4",-0.0849740322654285
"1313",2,"n","11",0,"9.2.3",-0.0259090747151887
"1314",2,"n","11",0,"20.3.8",-0.147774959148334
"1315",2,"y","11",0,"26.5.3",1.92979443509083
"1316",2,"y","11",0,"30.4.4",1.92842512091407
"1317",2,"y","11",0,"31.3.1",1.99095982223533
"1318",1,"n","11",4,"11.6.10",1.53045183238464
"1319",1,"y","11",4,"17.4.6",0.405595462957479
"1320",1,"n","11",4,"27.6.10",-0.05832922515843
"1321",1,"n","11",4,"32.1.8",-0.0636799235968511
"1322",1,"y","11",4,"32.2.8",0.212469634302774
"1323",1,"y","11",4,"32.5.6",0.144781607217317
"1324",2,"y","11",4,"2.3.4",0.451199512422512
"1325",2,"y","11",4,"7.4.7",0.397196178737651
"1326",2,"n","11",4,"10.2.2",-0.123614517609274
"1327",2,"n","11",4,"22.2.8",-0.137668743904869
"1328",2,"n","11",4,"31.3.10",-0.122278494021218
"1329",2,"y","11",4,"31.6.7",0.182621588363047
"1330",1,"y","11",12,"7.2.3",0.138753943264043
"1331",1,"n","11",12,"17.2.8",-0.0687041461630659
"1332",1,"n","11",12,"18.3.6",-0.0880557688679508
"1333",1,"n","11",12,"24.3.2",0.0406243227802934
"1334",1,"y","11",12,"29.3.8",-0.0663918055931511
"1335",1,"y","11",12,"32.4.8",-0.00966589392676727
"1336",2,"n","11",12,"5.2.6",-0.145861701761642
"1337",2,"y","11",12,"11.5.3",-0.112972964201302
"1338",2,"y","11",12,"18.4.7",-0.115761026831967
"1339",2,"n","11",12,"19.1.5",-0.157034409748526
"1340",2,"n","11",12,"23.3.1",-0.133808731087297
"1341",2,"y","11",12,"28.5.5",-0.142255597497802
"1342",1,"y","11",10.67,"4.3.4",-0.0990302309003573
"1343",1,"y","11",10.67,"6.6.3",0.0329844273389044
"1344",1,"n","11",10.67,"11.6.1",1.44751655110116
"1345",1,"n","11",10.67,"16.4.2",0.0526725027354498
"1346",1,"y","11",10.67,"17.1.10",-0.0413526331643239
"1347",1,"n","11",10.67,"24.3.10",0.0938061634973101
"1348",2,"n","11",10.67,"2.6.3",-0.058442926820183
"1349",2,"y","11",10.67,"5.1.7",-0.113228423139743
"1350",2,"n","11",10.67,"18.2.5",-0.0491488114666522
"1351",2,"n","11",10.67,"26.2.8",-0.0717399928981133
"1352",2,"y","11",10.67,"30.1.2",-0.233490326614713
"1353",2,"y","11",10.67,"30.4.1",-0.174939340066147
"1354",1,"n","11",6.67,"2.2.7",0.105083958605872
"1355",1,"n","11",6.67,"15.3.5",-0.0889209080536874
"1356",1,"y","11",6.67,"17.6.10",0.254346449527146
"1357",1,"y","11",6.67,"20.1.1",0.249814504273428
"1358",1,"y","11",6.67,"21.1.4",0.0958029823831987
"1359",1,"n","11",6.67,"27.4.2",-0.0437873772020928
"1360",2,"n","11",6.67,"3.5.3",-0.00780214934042995
"1361",2,"n","11",6.67,"11.6.1",-0.0916952450461451
"1362",2,"y","11",6.67,"14.5.5",0.13080342045338
"1363",2,"y","11",6.67,"20.5.1",0.0447751876847786
"1364",2,"n","11",6.67,"23.5.2",-0.130144051851281
"1365",2,"y","11",6.67,"26.4.6",0.122584309099216
"1366",1,"y","11",5.33,"4.6.6",0.259680089378359
"1367",1,"n","11",5.33,"10.3.1",0.0541809190462141
"1368",1,"n","11",5.33,"17.5.7",0.0688286052678889
"1369",1,"n","11",5.33,"20.3.7",-0.061294205065475
"1370",1,"y","11",5.33,"23.2.9",0.230462560415128
"1371",1,"y","11",5.33,"30.5.3",0.0812367091759439
"1372",2,"n","11",5.33,"5.3.9",-0.0682644899005578
"1373",2,"n","11",5.33,"7.3.10",-0.11762479902691
"1374",2,"n","11",5.33,"12.5.7",-0.10634695540755
"1375",2,"y","11",5.33,"12.6.5",0.162482656682418
"1376",2,"y","11",5.33,"16.2.1",0.0887271511451764
"1377",2,"y","11",5.33,"27.4.9",0.209133971300917
"1378",1,"n","12",9.33,"5.3.2",-0.0466562805262363
"1379",1,"n","12",9.33,"12.5.8",-0.0963956909180999
"1380",1,"y","12",9.33,"14.4.5",-0.0706618966762396
"1381",1,"y","12",9.33,"19.2.10",-0.17401599970235
"1382",1,"n","12",9.33,"26.3.2",-0.154679696491049
"1383",1,"y","12",9.33,"30.2.1",-0.171512070432952
"1384",2,"y","12",9.33,"8.2.9",0.00968385602755434
"1385",2,"n","12",9.33,"16.3.9",-0.0573384449375199
"1386",2,"n","12",9.33,"18.4.6",-0.0859311973154198
"1387",2,"n","12",9.33,"26.6.2",-0.0961451629960958
"1388",2,"y","12",9.33,"29.1.4",0.428872418389398
"1389",2,"y","12",9.33,"30.2.2",-0.128036612731176
"1390",1,"y","12",1.33,"3.2.4",1.45516005285158
"1391",1,"y","12",1.33,"15.1.5",1.04505222575134
"1392",1,"n","12",1.33,"17.6.7",-0.145074075513753
"1393",1,"n","12",1.33,"24.1.7",-0.0954499599351067
"1394",1,"n","12",1.33,"30.6.10",-0.187301879894557
"1395",1,"y","12",1.33,"31.4.4",0.463949269950086
"1396",2,"n","12",1.33,"6.4.7",-0.0771997404287597
"1397",2,"n","12",1.33,"6.6.6",-0.060464148870309
"1398",2,"y","12",1.33,"9.6.6",1.3828837261866
"1399",2,"y","12",1.33,"17.6.10",1.32155838967305
"1400",2,"n","12",1.33,"24.3.4",-0.0864446952354994
"1401",2,"y","12",1.33,"26.5.6",1.35477405877237
"1402",1,"y","12",2.67,"10.2.9",0.519726835976132
"1403",1,"n","12",2.67,"16.1.10",-0.196249566733302
"1404",1,"n","12",2.67,"16.6.1",-0.17499913489362
"1405",1,"y","12",2.67,"19.6.2",0.251224388489231
"1406",1,"y","12",2.67,"23.1.2",0.350324169663409
"1407",1,"n","12",2.67,"31.6.10",-0.153994651229216
"1408",2,"y","12",2.67,"7.4.4",0.78697746678193
"1409",2,"y","12",2.67,"13.2.5",0.352846073191747
"1410",2,"n","12",2.67,"17.6.4",0.00237270120029473
"1411",2,"y","12",2.67,"29.6.1",0.773377283763597
"1412",2,"n","12",2.67,"32.1.9",-0.149865390349486
"1413",2,"n","12",2.67,"32.5.4",-0.167478678027757
"1414",1,"y","12",8,"3.1.3",0.111913017448112
"1415",1,"n","12",8,"10.5.8",-0.104066378145007
"1416",1,"n","12",8,"11.3.2",-0.206826195935654
"1417",1,"n","12",8,"22.1.9",-0.160673690765669
"1418",1,"y","12",8,"28.3.3",-0.00688733149666577
"1419",1,"y","12",8,"28.6.8",-0.119248838997854
"1420",2,"n","12",8,"6.1.5",-0.133607397683835
"1421",2,"n","12",8,"9.6.1",-0.107139896125182
"1422",2,"y","12",8,"11.6.6",-0.144446156552974
"1423",2,"n","12",8,"15.4.1",-0.0520119205726007
