"","unique.id","temp","nit","salt","block","mic","plate","well","rep","µ","k","time"
"2874","b3.t20.p1.w49",20,1000,0,3,"6",1,49,2,1.2184429520079,1.952,2.97366898148148
"2875","b3.t20.p1.w50",20,1000,0,3,"13",1,50,3,1.03485055582312,1.841,2.97366898148148
"2876","b3.t20.p1.w51",20,1000,0,3,"none",1,51,3,1.10799493502131,2.071,2.97366898148148
"2877","b3.t20.p1.w54",20,1000,0,3,"3",1,54,2,1.17538679152118,2.045,2.97366898148148
"2878","b3.t20.p1.w55",20,1000,0,3,"13",1,55,2,1.08292482341501,1.984,2.97366898148148
"2879","b3.t20.p1.w56",20,1000,0,3,"none",1,56,2,1.14470894519396,2.039,2.97366898148148
"2880","b3.t20.p1.w58",20,1000,0,3,"10",1,58,2,1.13018417255497,1.937,2.97366898148148
"2881","b3.t20.p2.w61",20,1000,0,3,"7",2,61,1,0.998080504094069,2.057,2.97575231481481
"2882","b3.t20.p2.w62",20,1000,0,3,"all",2,62,3,1.00692353882013,1.826,2.97575231481481
"2883","b3.t20.p2.w65",20,1000,0,3,"10",2,65,3,1.06905298529791,1.988,2.97575231481481
"2884","b3.t20.p2.w68",20,1000,0,3,"5",2,68,1,0.93404282179084,1.975,2.97575231481481
"2885","b3.t20.p2.w70",20,1000,0,3,"12",2,70,1,0.986884094275058,2.005,1.98975694444444
"2886","b3.t20.p2.w72",20,1000,0,3,"8",2,72,3,1.13961217012876,1.918,2.97575231481481
"2887","b3.t20.p2.w75",20,1000,0,3,"12",2,75,2,1.23141128512465,2.071,2.97575231481481
"2888","b3.t20.p2.w77",20,1000,0,3,"5",2,77,3,1.01734844555965,2.136,2.97575231481481
"2889","b3.t20.p2.w78",20,1000,0,3,"11",2,78,2,0.953672966158185,2.072,1.98975694444444
"2890","b3.t20.p2.w80",20,1000,0,3,"12",2,80,3,1.09346694036787,2.033,2.97575231481481
"2891","b3.t20.p2.w83",20,1000,0,3,"15",2,83,1,1.18127308342168,1.775,2.97575231481481
"2892","b3.t20.p2.w86",20,1000,0,3,"8",2,86,1,1.16170717935574,2.03,2.97575231481481
"2893","b3.t20.p2.w89",20,1000,0,3,"1",2,89,2,1.06004195902383,1.883,2.97575231481481
"2894","b3.t20.p2.w90",20,1000,0,3,"14",2,90,1,1.01518692686389,1.979,1.98975694444444
"2895","b3.t20.p2.w94",20,1000,0,3,"4",2,94,3,0.992037671497168,2.057,2.97575231481481
"2896","b3.t20.p2.w95",20,1000,0,3,"2",2,95,3,1.02933796083089,2.037,2.97575231481481
"2897","b3.t20.p2.w100",20,1000,0,3,"3",2,100,3,1.05186425608242,2.099,2.97575231481481
"2898","b3.t20.p2.w106",20,1000,0,3,"7",2,106,3,1.06792284721768,2.078,2.97575231481481
"2899","b3.t20.p2.w110",20,1000,0,3,"8",2,110,2,1.09827675144833,2.018,2.97575231481481
"2900","b3.t20.p2.w112",20,1000,0,3,"3",2,112,1,1.13917520412556,2.114,2.97575231481481
"2901","b3.t20.p2.w113",20,1000,0,3,"2",2,113,2,1.11383840878119,2.101,2.97575231481481
"2902","b3.t20.p2.w115",20,1000,0,3,"15",2,115,3,1.12043654835044,2.095,2.97575231481481
"2903","b3.t20.p2.w116",20,1000,0,3,"all",2,116,2,1.20853785850322,2.172,2.97575231481481
"2904","b3.t20.p2.w118",20,1000,0,3,"7",2,118,2,1.00870713076131,2.087,2.97575231481481
"2905","b3.t20.p2.w120",20,1000,0,3,"9",2,120,3,1.16710489303937,1.933,2.97575231481481
"2906","b3.t25.p1.w2",25,1000,0,3,"15",1,2,3,1.66848708974856,1.664,1.97768518518519
"2907","b3.t25.p1.w4",25,1000,0,3,"14",1,4,2,1.47299141837232,1.6,1.97768518518519
"2908","b3.t25.p1.w5",25,1000,0,3,"2",1,5,3,1.54082845700067,1.548,1.97768518518519
"2909","b3.t25.p1.w6",25,1000,0,3,"8",1,6,1,1.46929319332326,1.506,1.97768518518519
"2910","b3.t25.p1.w9",25,1000,0,3,"12",1,9,2,1.56678460066885,1.524,1.97768518518519
"2911","b3.t25.p1.w10",25,1000,0,3,"none",1,10,3,1.59591358141283,0.58,1.97768518518519
"2912","b3.t25.p1.w11",25,1000,0,3,"7",1,11,2,1.40470127906023,1.714,1.97768518518519
"2913","b3.t25.p1.w12",25,1000,0,3,"13",1,12,3,1.71697722128175,1.909,1.97768518518519
"2914","b3.t25.p1.w13",25,1000,0,3,"5",1,13,2,1.66168942368763,2.04,1.97768518518519
"2915","b3.t25.p1.w14",25,1000,0,3,"all",1,14,3,1.77550184560043,1.891,1.97768518518519
"2916","b3.t25.p1.w16",25,1000,0,3,"none",1,16,2,1.58882858104007,1.817,1.97768518518519
"2917","b3.t25.p1.w17",25,1000,0,3,"9",1,17,2,1.68284792938753,1.763,1.97768518518519
"2918","b3.t25.p1.w19",25,1000,0,3,"7",1,19,3,1.71050558586752,1.785,1.97768518518519
"2919","b3.t25.p1.w21",25,1000,0,3,"6",1,21,3,1.42284256646157,2.004,1.97768518518519
"2920","b3.t25.p1.w27",25,1000,0,3,"12",1,27,1,1.62530125041288,1.88,1.97768518518519
"2921","b3.t25.p1.w28",25,1000,0,3,"14",1,28,3,1.66526230806567,1.868,1.97768518518519
"2922","b3.t25.p1.w31",25,1000,0,3,"1",1,31,2,1.53287531670737,2.031,1.97768518518519
"2923","b3.t25.p1.w34",25,1000,0,3,"11",1,34,1,1.1364353550801,1.924,1.97768518518519
"2924","b3.t25.p1.w35",25,1000,0,3,"5",1,35,1,1.60225616471374,1.869,1.97768518518519
"2925","b3.t25.p1.w36",25,1000,0,3,"1",1,36,3,1.61960619555225,1.974,1.97768518518519
"2926","b3.t25.p1.w39",25,1000,0,3,"4",1,39,1,1.61448497236363,1.98,1.97768518518519
"2927","b3.t25.p1.w41",25,1000,0,3,"15",1,41,1,1.67321447609927,1.971,1.97768518518519
"2928","b3.t25.p1.w42",25,1000,0,3,"10",1,42,3,1.46382035508041,1.969,1.97768518518519
"2929","b3.t25.p1.w44",25,1000,0,3,"6",1,44,1,1.49756233501415,1.974,1.97768518518519
"2930","b3.t25.p1.w47",25,1000,0,3,"2",1,47,2,1.56676354299461,1.928,1.97768518518519
"2931","b3.t25.p1.w52",25,1000,0,3,"11",1,52,2,1.01256987490711,1.885,1.97768518518519
"2932","b3.t25.p1.w54",25,1000,0,3,"9",1,54,3,1.44664154300296,1.936,1.97768518518519
"2933","b3.t25.p1.w55",25,1000,0,3,"3",1,55,1,1.39468197622526,2.007,1.97768518518519
"2934","b3.t25.p1.w59",25,1000,0,3,"11",1,59,3,1.13791355111433,1.888,1.97768518518519
"2935","b3.t25.p2.w61",25,1000,0,3,"4",2,61,3,1.63068695498831,1.791,1.97987268518519
"2936","b3.t25.p2.w67",25,1000,0,3,"all",2,67,1,1.55669772664048,2,1.97987268518519
"2937","b3.t25.p2.w68",25,1000,0,3,"6",2,68,2,1.62003543729921,2.016,1.97987268518519
"2938","b3.t25.p2.w70",25,1000,0,3,"15",2,70,2,1.66057388736644,1.688,1.97987268518519
"2939","b3.t25.p2.w71",25,1000,0,3,"3",2,71,2,1.55983707166742,1.557,1.97987268518519
"2940","b3.t25.p2.w72",25,1000,0,3,"all",2,72,2,1.48413257875853,2.002,1.97987268518519
"2941","b3.t25.p2.w73",25,1000,0,3,"12",2,73,3,1.67116728527583,1.846,1.97987268518519
"2942","b3.t25.p2.w75",25,1000,0,3,"8",2,75,3,1.56028394339277,1.988,1.97987268518519
"2943","b3.t25.p2.w78",25,1000,0,3,"13",2,78,2,1.62918070598459,1.851,1.97987268518519
"2944","b3.t25.p2.w82",25,1000,0,3,"5",2,82,3,1.52826504819432,2.012,1.97987268518519
"2945","b3.t25.p2.w84",25,1000,0,3,"8",2,84,2,1.42717370412342,1.998,1.97987268518519
"2946","b3.t25.p2.w85",25,1000,0,3,"10",2,85,2,1.4104915548151,2.045,1.97987268518519
"2947","b3.t25.p2.w92",25,1000,0,3,"3",2,92,3,1.53555986657102,1.961,1.97987268518519
"2948","b3.t25.p2.w100",25,1000,0,3,"13",2,100,1,-0.0531701617034296,1.7,1.97987268518519
"2949","b3.t25.p2.w105",25,1000,0,3,"none",2,105,1,1.39576356209427,1.954,1.97987268518519
"2950","b3.t25.p2.w107",25,1000,0,3,"10",2,107,1,1.5724131325327,2.099,1.97987268518519
"2951","b3.t25.p2.w112",25,1000,0,3,"9",2,112,1,1.61440104321936,1.513,1.97987268518519
"2952","b3.t25.p2.w114",25,1000,0,3,"2",2,114,1,1.53242120364968,2.056,1.97987268518519
"2953","b3.t25.p2.w115",25,1000,0,3,"4",2,115,2,1.57220247652681,1.959,1.97987268518519
"2954","b3.t25.p2.w116",25,1000,0,3,"1",2,116,1,1.65676082963697,1.998,1.97987268518519
"2955","b3.t25.p2.w117",25,1000,0,3,"14",2,117,1,1.50518445706482,2.085,1.97987268518519
"2956","b3.t25.p2.w119",25,1000,0,3,"7",2,119,1,1.60237628586021,2.063,1.97987268518519
"2957","b3.t30.p1.w3",30,1000,12,3,"10",1,3,1,-0.194038058876091,0.996,10.6260416666667
"2958","b3.t30.p1.w4",30,100,0,3,"8",1,4,2,1.15349390740807,1.062,1.67336805555556
"2959","b3.t30.p1.w5",30,25,0,3,"8",1,5,2,0.54525093535893,0.961,1.67336805555556
"2960","b3.t30.p1.w8",30,1,0,3,"6",1,8,2,-0.0538504743288586,1.228,10.6260416666667
"2961","b3.t30.p1.w13",30,100,0,3,"11",1,13,2,0.562742095342751,0.888,1.67336805555556
"2962","b3.t30.p1.w14",30,1000,9.33,3,"8",1,14,1,-0.0731488747970092,0.519,10.6260416666667
"2963","b3.t30.p1.w15",30,1000,12,3,"3",1,15,2,-0.152625666085611,1.028,10.6260416666667
"2964","b3.t30.p1.w18",30,5,0,3,"none",1,18,2,0.059501212071297,0.98,1.67336805555556
"2965","b3.t30.p1.w19",30,700,0,3,"all",1,19,1,2.10700392306154,1.224,1.67336805555556
"2966","b3.t30.p1.w21",30,1000,6.67,3,"all",1,21,1,0.076873742852695,1.083,2.65383101851852
"2967","b3.t30.p1.w23",30,1000,9.33,3,"10",1,23,2,-0.177587150211931,1.11,10.6260416666667
"2968","b3.t30.p1.w25",30,400,0,3,"2",1,25,3,1.42668662478567,1.12,1.67336805555556
"2969","b3.t30.p1.w29",30,1000,1.33,3,"13",1,29,1,1.29367974129778,1.197,1.67336805555556
"2970","b3.t30.p1.w32",30,25,0,3,"9",1,32,2,0.50569596372164,1.194,1.67336805555556
"2971","b3.t30.p1.w35",30,5,0,3,"12",1,35,1,-0.0122445605332399,1.1,1.67336805555556
"2972","b3.t30.p1.w39",30,1000,2.67,3,"3",1,39,1,0.797170180922419,0.936,1.67336805555556
"2973","b3.t30.p1.w40",30,50,0,3,"5",1,40,1,0.816223510429698,1.068,1.67336805555556
"2974","b3.t30.p1.w44",30,1000,6.67,3,"2",1,44,2,0.135094131676378,1.171,2.65383101851852
"2975","b3.t30.p1.w46",30,1000,8,3,"14",1,46,3,0.000961788553457673,0.941,2.65383101851852
"2976","b3.t30.p1.w47",30,1000,6.67,3,"1",1,47,2,0.390634256911764,1.387,1.67336805555556
"2977","b3.t30.p1.w49",30,700,0,3,"14",1,49,1,1.55631648723388,1.299,1.67336805555556
"2978","b3.t30.p1.w52",30,1000,2.67,3,"14",1,52,2,0.670515402990607,0.909,1.67336805555556
"2979","b3.t30.p1.w54",30,25,0,3,"none",1,54,3,0.619885817416076,1.03,1.67336805555556
"2980","b3.t30.p1.w56",30,700,0,3,"15",1,56,1,1.57921619517219,1.404,1.67336805555556
"2981","b3.t30.p1.w57",30,25,0,3,"7",1,57,2,0.508762676158757,0.995,1.67336805555556
"2982","b3.t30.p1.w58",30,100,0,3,"6",1,58,3,1.03755710145999,1.177,1.67336805555556
"2983","b3.t30.p1.w60",30,1000,2.67,3,"7",1,60,1,0.63259886980491,1.075,1.67336805555556
"2984","b3.t30.p2.w62",30,1000,1.33,3,"all",2,62,2,1.30818757669616,1.249,1.67554398148148
"2985","b3.t30.p2.w64",30,1000,8,3,"8",2,64,1,-0.145657821672859,0.955,2.65793981481482
"2986","b3.t30.p2.w68",30,1,0,3,"1",2,68,3,-0.104777062829144,1.144,10.628599537037
"2987","b3.t30.p2.w70",30,1000,6.67,3,"8",2,70,2,0.0395967792113873,0.507,2.65793981481482
"2988","b3.t30.p2.w71",30,1000,10.67,3,"15",2,71,2,-0.136411096599625,1.051,10.628599537037
"2989","b3.t30.p2.w73",30,1000,8,3,"7",2,73,2,-0.00721692211954178,1.227,2.65793981481482
"2990","b3.t30.p2.w74",30,1000,1.33,3,"1",2,74,3,1.23084109561969,1.368,2.65793981481482
"2991","b3.t30.p2.w76",30,1000,0,3,"8",2,76,1,1.53409541567312,1.427,1.67554398148148
"2992","b3.t30.p2.w79",30,5,0,3,"13",2,79,3,-0.0765033965141708,1.015,10.628599537037
"2993","b3.t30.p2.w80",30,1,0,3,"2",2,80,3,0.0644198852018247,1.093,10.628599537037
"2994","b3.t30.p2.w84",30,1000,5.33,3,"12",2,84,3,0.437136360572565,1.046,1.67554398148148
"2995","b3.t30.p2.w85",30,25,0,3,"11",2,85,3,-0.201681835986372,1.184,1.67554398148148
"2996","b3.t30.p2.w89",30,1000,9.33,3,"none",2,89,1,-0.176164823285335,1.005,10.628599537037
"2997","b3.t30.p2.w92",30,1000,12,3,"12",2,92,2,-0.171155647981064,0.948,9.55538194444444
"2998","b3.t30.p2.w94",30,5,0,3,"2",2,94,3,0.00267285301754013,0.995,1.67554398148148
"2999","b3.t30.p2.w99",30,25,0,3,"5",2,99,3,0.407496356931526,0.912,1.67554398148148
"3000","b3.t30.p2.w100",30,1000,4,3,"6",2,100,1,0.586594139516773,1.088,1.67554398148148
"3001","b3.t30.p2.w101",30,1000,1.33,3,"11",2,101,3,1.10226829346109,1.087,1.67554398148148
"3002","b3.t30.p2.w103",30,400,0,3,"all",2,103,3,2.10876359980494,1.33,1.67554398148148
"3003","b3.t30.p2.w105",30,1000,12,3,"14",2,105,3,-0.154779554761824,0.862,10.628599537037
"3004","b3.t30.p2.w106",30,10,0,3,"1",2,106,3,0.0808990879446249,0.861,1.67554398148148
"3005","b3.t30.p2.w108",30,1000,6.67,3,"3",2,108,2,0.0885765082719375,0.909,1.67554398148148
"3006","b3.t30.p2.w110",30,100,0,3,"11",2,110,1,0.831041795754822,1.063,1.67554398148148
"3007","b3.t30.p2.w113",30,1000,5.33,3,"4",2,113,1,0.37189364743245,0.983,1.67554398148148
"3008","b3.t30.p2.w115",30,1000,10.67,3,"all",2,115,3,-0.0400009748720472,1.333,10.628599537037
"3009","b3.t30.p2.w116",30,1000,5.33,3,"all",2,116,2,0.258854970597066,1.307,2.65793981481482
"3010","b3.t30.p2.w118",30,1000,2.67,3,"none",2,118,2,0.787180218979325,0.767,1.67554398148148
"3011","b3.t30.p3.w123",30,100,0,3,"4",3,123,1,1.22351190905061,1.092,1.67800925925926
"3012","b3.t30.p3.w125",30,1000,12,3,"14",3,125,1,-0.149729619931514,1.035,10.6311458333333
"3013","b3.t30.p3.w128",30,1000,5.33,3,"4",3,128,2,0.247477273881369,1.107,1.67800925925926
"3014","b3.t30.p3.w133",30,1000,1.33,3,"7",3,133,3,1.20588910061406,1.539,2.66005787037037
"3015","b3.t30.p3.w134",30,1000,10.67,3,"4",3,134,3,-0.1568172280888,1.108,10.6311458333333
"3016","b3.t30.p3.w135",30,1000,8,3,"all",3,135,1,0.02438594188034,1.182,2.66005787037037
"3017","b3.t30.p3.w136",30,1,0,3,"3",3,136,3,-0.117771678319574,1.288,10.6311458333333
"3018","b3.t30.p3.w138",30,1000,1.33,3,"15",3,138,1,1.17590245654335,1.278,2.66005787037037
"3019","b3.t30.p3.w140",30,1000,9.33,3,"6",3,140,2,-0.229454361643891,0.955,10.6311458333333
"3020","b3.t30.p3.w141",30,10,0,3,"13",3,141,1,-0.10363443918102,1.458,1.67800925925926
"3021","b3.t30.p3.w143",30,1000,4,3,"1",3,143,3,0.358385496775963,1.364,1.67800925925926
"3022","b3.t30.p3.w144",30,1000,6.67,3,"12",3,144,1,-0.027579412162623,1.123,2.66005787037037
"3023","b3.t30.p3.w145",30,1000,8,3,"all",3,145,2,0.0492511961400118,1.26,2.66005787037037
"3024","b3.t30.p3.w150",30,1000,5.33,3,"all",3,150,1,0.497100383334465,1.144,1.67800925925926
"3025","b3.t30.p3.w151",30,1000,2.67,3,"11",3,151,1,0.700027695758136,1.329,1.67800925925926
"3026","b3.t30.p3.w152",30,1000,5.33,3,"1",3,152,1,0.354866166499319,1.146,1.67800925925926
"3027","b3.t30.p3.w154",30,400,0,3,"4",3,154,3,1.40146040237387,1.183,1.67800925925926
"3028","b3.t30.p3.w155",30,1000,5.33,3,"2",3,155,2,0.436828830972263,1.294,1.67800925925926
"3029","b3.t30.p3.w156",30,1000,10.67,3,"12",3,156,1,-0.139195342948539,0.998,10.6311458333333
"3030","b3.t30.p3.w157",30,1000,10.67,3,"8",3,157,1,-0.156944428426328,0.845,10.6311458333333
"3031","b3.t30.p3.w162",30,700,0,3,"6",3,162,3,1.48391801905839,1.277,1.67800925925926
"3032","b3.t30.p3.w163",30,5,0,3,"3",3,163,3,-0.103119028137495,1.111,1.67800925925926
"3033","b3.t30.p3.w164",30,25,0,3,"6",3,164,2,0.235846766508732,0.938,1.67800925925926
"3034","b3.t30.p3.w167",30,1000,4,3,"none",3,167,3,0.487796941270476,1.079,1.67800925925926
"3035","b3.t30.p3.w169",30,700,0,3,"12",3,169,2,1.65463377412183,1.253,1.67800925925926
"3036","b3.t30.p3.w173",30,1000,0,3,"all",3,173,2,2.1340722302055,1.437,1.67800925925926
"3037","b3.t30.p3.w174",30,400,0,3,"13",3,174,2,1.40712075506001,1.62,1.67800925925926
"3038","b3.t30.p3.w175",30,1000,6.67,3,"9",3,175,3,0.0801742168051047,0.966,2.66005787037037
"3039","b3.t30.p3.w177",30,400,0,3,"3",3,177,3,1.45344951680131,1.144,1.67800925925926
"3040","b3.t30.p3.w180",30,1000,2.67,3,"12",3,180,1,0.416763181774478,1.08,1.67800925925926
"3041","b3.t30.p4.w181",30,1000,5.33,3,"none",4,181,3,0.246021794565175,0.992,1.68042824074074
"3042","b3.t30.p4.w182",30,1000,9.33,3,"15",4,182,1,-0.176691108912253,0.992,10.6334143518519
"3043","b3.t30.p4.w183",30,5,0,3,"11",4,183,1,0.112178811794741,0.974,1.68042824074074
"3044","b3.t30.p4.w184",30,1000,9.33,3,"12",4,184,2,-0.212674323752155,1.068,10.6334143518519
"3045","b3.t30.p4.w186",30,25,0,3,"8",4,186,1,0.335823864451959,1.049,1.68042824074074
"3046","b3.t30.p4.w189",30,1000,4,3,"14",4,189,1,0.274139446749738,1.2,1.68042824074074
"3047","b3.t30.p4.w192",30,1000,1.33,3,"15",4,192,3,1.08205915095227,1.234,2.6621875
"3048","b3.t30.p4.w193",30,1,0,3,"14",4,193,1,-0.0748395156626758,0.936,9.55996527777778
"3049","b3.t30.p4.w194",30,1000,0,3,"15",4,194,1,1.4199830484061,1.301,1.68042824074074
"3050","b3.t30.p4.w195",30,1000,4,3,"13",4,195,1,0.518280338632662,1.022,1.68042824074074
"3051","b3.t30.p4.w198",30,1000,9.33,3,"all",4,198,3,-0.0722207675602465,1.357,2.6621875
"3052","b3.t30.p4.w199",30,1000,5.33,3,"3",4,199,3,0.0808601407137032,0.977,2.6621875
"3053","b3.t30.p4.w202",30,1,0,3,"7",4,202,3,-0.187414106388643,0.962,1.68042824074074
"3054","b3.t30.p4.w205",30,1000,8,3,"3",4,205,1,-0.040581427616405,1.006,2.6621875
"3055","b3.t30.p4.w207",30,1000,4,3,"11",4,207,2,0.425026703487585,1.377,1.68042824074074
"3056","b3.t30.p4.w210",30,700,0,3,"13",4,210,2,1.3745247321875,1.2,1.68042824074074
"3057","b3.t30.p4.w211",30,700,0,3,"4",4,211,2,1.43069343217389,1.244,1.68042824074074
"3058","b3.t30.p4.w212",30,25,0,3,"4",4,212,3,0.511148045878928,0.984,1.68042824074074
"3059","b3.t30.p4.w215",30,1000,9.33,3,"5",4,215,2,0.007170622810938,1.07,2.6621875
"3060","b3.t30.p4.w216",30,5,0,3,"15",4,216,1,0.0267233499148075,0.983,1.68042824074074
"3061","b3.t30.p4.w217",30,1000,6.67,3,"8",4,217,1,0.16789233685337,1.001,2.6621875
"3062","b3.t30.p4.w220",30,1,0,3,"10",4,220,3,0.118632869422172,1.264,2.6621875
"3063","b3.t30.p4.w225",30,400,0,3,"3",4,225,1,1.70389459297412,1.059,1.68042824074074
"3064","b3.t30.p4.w226",30,1000,8,3,"6",4,226,3,-0.053309919695694,1.05,2.6621875
"3065","b3.t30.p4.w228",30,10,0,3,"6",4,228,3,0.136938462790061,1.147,1.68042824074074
"3066","b3.t30.p4.w229",30,1000,2.67,3,"4",4,229,3,0.767373540317532,1.157,2.6621875
"3067","b3.t30.p4.w231",30,1000,10.67,3,"2",4,231,3,-0.166679695016931,1.081,4.56614583333333
"3068","b3.t30.p4.w232",30,50,0,3,"10",4,232,2,1.11765171911409,1.011,1.68042824074074
"3069","b3.t30.p4.w239",30,400,0,3,"8",4,239,3,1.59243709283579,1.148,1.68042824074074
"3070","b3.t30.p4.w240",30,1000,12,3,"7",4,240,1,-0.110027104606149,1.052,10.6334143518519
"3071","b3.t30.p5.w241",30,0,0,3,"7",5,241,3,-0.130537088133036,0.941,10.6357523148148
"3072","b3.t30.p5.w243",30,5,0,3,"6",5,243,3,0.037610124667087,0.986,1.68262731481481
"3073","b3.t30.p5.w244",30,1000,0,3,"14",5,244,3,1.52185637674779,1.621,1.68262731481481
"3074","b3.t30.p5.w246",30,400,0,3,"14",5,246,1,1.51533916194962,1.243,1.68262731481481
"3075","b3.t30.p5.w249",30,5,0,3,"1",5,249,3,0.116744780623217,0.902,1.68262731481481
"3076","b3.t30.p5.w253",30,10,0,3,"4",5,253,1,0.295898723419801,0.963,1.68262731481481
"3077","b3.t30.p5.w254",30,5,0,3,"1",5,254,1,-0.0359683805302737,0.727,2.66431712962963
"3078","b3.t30.p5.w256",30,5,0,3,"15",5,256,3,0.126344452431001,0.874,1.68262731481481
"3079","b3.t30.p5.w257",30,50,0,3,"5",5,257,3,0.885102277858468,1.244,1.68262731481481
"3080","b3.t30.p5.w259",30,1000,2.67,3,"10",5,259,1,0.733190114033555,0.867,1.68262731481481
"3081","b3.t30.p5.w263",30,1000,10.67,3,"14",5,263,1,-0.163676458721316,0.998,10.6357523148148
"3082","b3.t30.p5.w264",30,1000,2.67,3,"1",5,264,2,0.786954041394358,1.185,1.68262731481481
"3083","b3.t30.p5.w267",30,1,0,3,"14",5,267,3,-0.0700607387596525,0.951,8.7034837962963
"3084","b3.t30.p5.w268",30,10,0,3,"2",5,268,1,0.187245607641203,0.925,1.68262731481481
"3085","b3.t30.p5.w275",30,1000,8,3,"12",5,275,1,-0.138350914675879,0.983,2.66431712962963
"3086","b3.t30.p5.w277",30,1000,6.67,3,"5",5,277,3,-0.0264208863716699,0.958,2.66431712962963
"3087","b3.t30.p5.w280",30,100,0,3,"15",5,280,2,1.41021556155326,1.171,1.68262731481481
"3088","b3.t30.p5.w283",30,700,0,3,"12",5,283,1,1.47353537734557,1.318,1.68262731481481
"3089","b3.t30.p5.w284",30,1000,12,3,"11",5,284,1,-0.039063113417838,1.142,4.56825231481481
"3090","b3.t30.p5.w288",30,1000,6.67,3,"10",5,288,3,-0.032799970800939,0.974,2.66431712962963
"3091","b3.t30.p5.w291",30,1000,4,3,"2",5,291,2,0.670262697523743,1.539,1.68262731481481
"3092","b3.t30.p5.w295",30,700,0,3,"all",5,295,3,2.14999307212557,1.477,1.68262731481481
"3093","b3.t30.p5.w297",30,1000,1.33,3,"1",5,297,2,1.25751138070952,1.333,2.66431712962963
"3094","b3.t30.p5.w299",30,0,0,3,"5",5,299,3,-0.0444394165233047,1.077,6.75268518518519
"3095","b3.t30.p5.w300",30,100,0,3,"5",5,300,2,1.3362502887984,1.125,1.68262731481481
"3096","b3.t30.p6.w301",30,1000,1.33,3,"3",6,301,1,1.07645657568267,1.391,2.66636574074074
"3097","b3.t30.p6.w304",30,1000,9.33,3,"14",6,304,3,-0.226106224453996,1.058,10.6380208333333
"3098","b3.t30.p6.w305",30,1000,8,3,"8",6,305,3,-0.0937945746385583,0.994,2.66636574074074
"3099","b3.t30.p6.w307",30,100,0,3,"1",6,307,2,1.52697415767869,0.974,1.68480324074074
"3100","b3.t30.p6.w308",30,700,0,3,"2",6,308,2,1.65841599946449,1.321,1.68480324074074
"3101","b3.t30.p6.w310",30,1000,0,3,"8",6,310,3,1.50645705931884,1.236,1.68480324074074
"3102","b3.t30.p6.w312",30,1000,4,3,"7",6,312,1,0.624475685711213,1.306,1.68480324074074
"3103","b3.t30.p6.w313",30,1000,9.33,3,"9",6,313,2,-0.126069084869474,1.004,10.6380208333333
"3104","b3.t30.p6.w314",30,1000,10.67,3,"none",6,314,3,-0.160796110238706,0.97,10.6380208333333
"3105","b3.t30.p6.w316",30,50,0,3,"10",6,316,1,0.728064297889792,1.068,1.68480324074074
"3106","b3.t30.p6.w317",30,50,0,3,"2",6,317,3,0.792206915522863,1.064,1.68480324074074
"3107","b3.t30.p6.w320",30,25,0,3,"2",6,320,1,0.364698101911116,1.067,1.68480324074074
"3108","b3.t30.p6.w321",30,25,0,3,"10",6,321,3,0.330257443159799,1.632,1.68480324074074
"3109","b3.t30.p6.w323",30,700,0,3,"1",6,323,2,1.6297257596615,1.658,1.68480324074074
"3110","b3.t30.p6.w324",30,0,0,3,"4",6,324,2,-0.019779567129002,1.326,10.6380208333333
"3111","b3.t30.p6.w325",30,1000,0,3,"10",6,325,3,1.56131277409886,1.386,1.68480324074074
"3112","b3.t30.p6.w326",30,1,0,3,"4",6,326,3,-0.0531100099774119,1.255,10.6380208333333
"3113","b3.t30.p6.w328",30,1000,6.67,3,"15",6,328,1,0.0446531385408221,1.236,2.66636574074074
"3114","b3.t30.p6.w330",30,1000,6.67,3,"6",6,330,2,-0.0451065459793491,1.281,2.66636574074074
"3115","b3.t30.p6.w331",30,1000,6.67,3,"11",6,331,3,0.157117000784432,1.697,2.66636574074074
"3116","b3.t30.p6.w334",30,100,0,3,"12",6,334,2,1.36474015217236,1.384,1.68480324074074
"3117","b3.t30.p6.w336",30,1000,12,3,"12",6,336,3,-0.111085847852864,1.057,10.6380208333333
"3118","b3.t30.p6.w339",30,1000,12,3,"10",6,339,3,-0.10776010552001,1.211,10.6380208333333
"3119","b3.t30.p6.w341",30,1,0,3,"10",6,341,1,-0.0994325736736753,1.685,10.6380208333333
"3120","b3.t30.p6.w345",30,1000,5.33,3,"11",6,345,3,0.213587926564009,1.529,2.66636574074074
"3121","b3.t30.p6.w347",30,1000,8,3,"12",6,347,2,-0.0453094268587163,0.942,2.66636574074074
"3122","b3.t30.p6.w350",30,1000,12,3,"15",6,350,3,-0.14245871942206,1.123,10.6380208333333
"3123","b3.t30.p6.w352",30,1000,9.33,3,"6",6,352,3,-0.107860124406269,1.517,2.66636574074074
"3124","b3.t30.p6.w355",30,0,0,3,"7",6,355,2,-0.0667074642322365,1.172,10.6380208333333
"3125","b3.t30.p6.w357",30,5,0,3,"14",6,357,1,0.0797912381929966,0.844,1.68480324074074
"3126","b3.t30.p7.w362",30,1000,1.33,3,"none",7,362,1,1.24628170568443,1.366,2.66844907407407
"3127","b3.t30.p7.w364",30,1000,10.67,3,"12",7,364,3,-0.0158185568778532,0.974,2.66844907407407
"3128","b3.t30.p7.w365",30,1000,8,3,"8",7,365,4,0.107551812998689,1.008,2.66844907407407
"3129","b3.t30.p7.w366",30,10,0,3,"8",7,366,2,0.522073182235403,1.066,1.68697916666667
